invoice_id,invoice_number,supplier_id,supplier_name,department_id,department_name,invoice_date,invoice_amount,paid_flag,audit_risk_score,audit_risk_level,Rule_Code,Rule_Name,Risk_Category,Severity,Risk_Weight,Rule_Description
INV0002828,FCT-424013,SUP00205,Supplier_0205,DPT001,Finance,2024-05-22,2439.95,1,11.83,Low Risk,R07,Very late payment,Payment Timing,High,10,Payment is more than 30 days after the due date.
INV0002831,FCT-637289,SUP00027,Supplier_0027,DPT007,Human Resources,2024-05-25,1276.91,1,8.06,Low Risk,R07,Very late payment,Payment Timing,High,10,Payment is more than 30 days after the due date.
INV0002840,FCT-821387,SUP00009,Supplier_0009,DPT004,Operations,2024-04-22,7956.64,1,10.75,Low Risk,R07,Very late payment,Payment Timing,High,10,Payment is more than 30 days after the due date.
INV0002841,FCT-104293,SUP00048,Supplier_0048,DPT008,Legal,2024-03-07,2617.61,1,10.75,Low Risk,R07,Very late payment,Payment Timing,High,10,Payment is more than 30 days after the due date.
INV0002843,FCT-547116,SUP00027,Supplier_0027,DPT003,IT,2024-04-16,7597.64,1,13.98,Low Risk,R07,Very late payment,Payment Timing,High,10,Payment is more than 30 days after the due date.
INV0002849,FCT-754476,SUP00012,Supplier_0012,DPT010,Customer Support,2024-01-08,3929.99,1,16.13,Medium Risk,R07,Very late payment,Payment Timing,High,10,Payment is more than 30 days after the due date.
INV0002851,FCT-722356,SUP00008,Supplier_0008,DPT009,Risk Management,2024-02-27,1328.51,1,5.38,Low Risk,R07,Very late payment,Payment Timing,High,10,Payment is more than 30 days after the due date.
INV0002872,FCT-558794,SUP00019,Supplier_0019,DPT011,Logistics,2024-11-09,3730.48,1,11.83,Low Risk,R07,Very late payment,Payment Timing,High,10,Payment is more than 30 days after the due date.
INV0002874,FCT-420563,SUP00299,Supplier_0299,DPT011,Logistics,2024-11-17,6913.46,1,19.89,Medium Risk,R07,Very late payment,Payment Timing,High,10,Payment is more than 30 days after the due date.
INV0002880,FCT-866103,SUP00022,Supplier_0022,DPT001,Finance,2024-08-08,9913.98,1,13.44,Low Risk,R07,Very late payment,Payment Timing,High,10,Payment is more than 30 days after the due date.
INV0002886,FCT-682695,SUP00166,Supplier_0166,DPT001,Finance,2024-09-30,11737.44,1,10.75,Low Risk,R07,Very late payment,Payment Timing,High,10,Payment is more than 30 days after the due date.
INV0002892,FCT-391434,SUP00030,Supplier_0030,DPT007,Human Resources,2024-05-07,379.79,1,17.2,Medium Risk,R07,Very late payment,Payment Timing,High,10,Payment is more than 30 days after the due date.
INV0002902,FCT-216108,SUP00210,Supplier_0210,DPT012,General Administration,2024-01-20,12656.56,1,8.6,Low Risk,R07,Very late payment,Payment Timing,High,10,Payment is more than 30 days after the due date.
INV0002906,FCT-458535,SUP00007,Supplier_0007,DPT004,Operations,2024-08-13,8030.05,1,10.75,Low Risk,R07,Very late payment,Payment Timing,High,10,Payment is more than 30 days after the due date.
INV0002918,FCT-574369,SUP00131,Supplier_0131,DPT002,Procurement,2024-05-28,1826.86,1,5.38,Low Risk,R07,Very late payment,Payment Timing,High,10,Payment is more than 30 days after the due date.
INV0002946,FCT-875893,SUP00006,Supplier_0006,DPT001,Finance,2024-12-14,50000.0,1,16.67,Medium Risk,R07,Very late payment,Payment Timing,High,10,Payment is more than 30 days after the due date.
INV0002954,FCT-541081,SUP00031,Supplier_0031,DPT001,Finance,2024-12-26,1153.04,1,14.52,Low Risk,R07,Very late payment,Payment Timing,High,10,Payment is more than 30 days after the due date.
INV0002968,FCT-337921,SUP00033,Supplier_0033,DPT004,Operations,2024-12-15,41438.16,1,23.66,Medium Risk,R07,Very late payment,Payment Timing,High,10,Payment is more than 30 days after the due date.
INV0002977,FCT-201181,SUP00181,Supplier_0181,DPT005,Sales,2024-07-15,7199.46,1,5.38,Low Risk,R07,Very late payment,Payment Timing,High,10,Payment is more than 30 days after the due date.
INV0002982,FCT-695194,SUP00249,Supplier_0249,DPT002,Procurement,2024-03-02,234.13,1,8.06,Low Risk,R07,Very late payment,Payment Timing,High,10,Payment is more than 30 days after the due date.
INV0002999,FCT-204986,SUP00007,Supplier_0007,DPT006,Marketing,2024-04-08,22415.45,1,10.75,Low Risk,R07,Very late payment,Payment Timing,High,10,Payment is more than 30 days after the due date.
INV0003005,FCT-383042,SUP00004,Supplier_0004,DPT004,Operations,2024-08-16,14254.17,1,13.98,Low Risk,R07,Very late payment,Payment Timing,High,10,Payment is more than 30 days after the due date.
INV0003009,FCT-569872,SUP00003,Supplier_0003,DPT002,Procurement,2024-09-30,2891.35,1,5.38,Low Risk,R07,Very late payment,Payment Timing,High,10,Payment is more than 30 days after the due date.
INV0003013,FCT-743570,SUP00301,Supplier_0301,DPT005,Sales,2024-07-25,923.61,1,21.51,Medium Risk,R07,Very late payment,Payment Timing,High,10,Payment is more than 30 days after the due date.
INV0003026,FCT-598062,SUP00032,Supplier_0032,DPT002,Procurement,2024-02-07,11700.47,1,10.75,Low Risk,R07,Very late payment,Payment Timing,High,10,Payment is more than 30 days after the due date.
INV0003048,FCT-958452,SUP00116,Supplier_0116,DPT009,Risk Management,2024-03-25,4160.51,1,14.52,Low Risk,R07,Very late payment,Payment Timing,High,10,Payment is more than 30 days after the due date.
INV0003066,FCT-150783,SUP00010,Supplier_0010,DPT012,General Administration,2024-04-03,7865.65,1,8.6,Low Risk,R07,Very late payment,Payment Timing,High,10,Payment is more than 30 days after the due date.
INV0003070,FCT-313151,SUP00207,Supplier_0207,DPT006,Marketing,2024-08-22,10891.37,1,11.83,Low Risk,R07,Very late payment,Payment Timing,High,10,Payment is more than 30 days after the due date.
INV0003073,FCT-789068,SUP00228,Supplier_0228,DPT003,IT,2024-02-13,10584.76,1,13.98,Low Risk,R07,Very late payment,Payment Timing,High,10,Payment is more than 30 days after the due date.
INV0003080,FCT-378483,SUP00008,Supplier_0008,DPT003,IT,2024-05-28,15669.99,1,13.98,Low Risk,R07,Very late payment,Payment Timing,High,10,Payment is more than 30 days after the due date.
INV0003081,FCT-301934,SUP00098,Supplier_0098,DPT002,Procurement,2024-03-07,68679.94,1,13.98,Low Risk,R07,Very late payment,Payment Timing,High,10,Payment is more than 30 days after the due date.
INV0003088,FCT-852345,SUP00046,Supplier_0046,DPT009,Risk Management,2024-05-11,3458.97,1,5.38,Low Risk,R07,Very late payment,Payment Timing,High,10,Payment is more than 30 days after the due date.
INV0003096,FCT-392792,SUP00005,Supplier_0005,DPT007,Human Resources,2024-10-18,3826.11,1,11.83,Low Risk,R07,Very late payment,Payment Timing,High,10,Payment is more than 30 days after the due date.
INV0003097,FCT-670887,SUP00024,Supplier_0024,DPT003,IT,2024-05-13,6571.2,1,13.98,Low Risk,R07,Very late payment,Payment Timing,High,10,Payment is more than 30 days after the due date.
INV0003098,FCT-401107,SUP00028,Supplier_0028,DPT007,Human Resources,2024-09-24,30667.14,1,15.05,Medium Risk,R07,Very late payment,Payment Timing,High,10,Payment is more than 30 days after the due date.
INV0003103,FCT-604007,SUP00221,Supplier_0221,DPT002,Procurement,2024-01-27,2210.46,1,5.38,Low Risk,R07,Very late payment,Payment Timing,High,10,Payment is more than 30 days after the due date.
INV0003112,FCT-470138,SUP00225,Supplier_0225,DPT004,Operations,2024-05-10,914.72,1,16.13,Medium Risk,R07,Very late payment,Payment Timing,High,10,Payment is more than 30 days after the due date.
INV0003114,FCT-594701,SUP00022,Supplier_0022,DPT012,General Administration,2024-12-17,4922.49,1,5.38,Low Risk,R07,Very late payment,Payment Timing,High,10,Payment is more than 30 days after the due date.
INV0003133,FCT-324390,SUP00279,Supplier_0279,DPT009,Risk Management,2024-05-12,6654.77,1,18.28,Medium Risk,R07,Very late payment,Payment Timing,High,10,Payment is more than 30 days after the due date.
INV0003135,FCT-270044,SUP00135,Supplier_0135,DPT007,Human Resources,2024-05-13,15526.78,1,21.51,Medium Risk,R07,Very late payment,Payment Timing,High,10,Payment is more than 30 days after the due date.
INV0003145,FCT-527215,SUP00003,Supplier_0003,DPT001,Finance,2024-01-16,4442.28,1,5.38,Low Risk,R07,Very late payment,Payment Timing,High,10,Payment is more than 30 days after the due date.
INV0003153,FCT-102798,SUP00003,Supplier_0003,DPT010,Customer Support,2024-02-12,1257.5,1,8.06,Low Risk,R07,Very late payment,Payment Timing,High,10,Payment is more than 30 days after the due date.
INV0003155,FCT-900959,SUP00110,Supplier_0110,DPT002,Procurement,2024-01-15,6742.28,1,5.38,Low Risk,R07,Very late payment,Payment Timing,High,10,Payment is more than 30 days after the due date.
INV0003167,FCT-101570,SUP00017,Supplier_0017,DPT011,Logistics,2024-12-02,1083.78,1,19.89,Medium Risk,R07,Very late payment,Payment Timing,High,10,Payment is more than 30 days after the due date.
INV0003171,FCT-391245,SUP00017,Supplier_0017,DPT008,Legal,2024-12-21,11735.98,1,16.13,Medium Risk,R07,Very late payment,Payment Timing,High,10,Payment is more than 30 days after the due date.
INV0003176,FCT-425243,SUP00083,Supplier_0083,DPT003,IT,2024-07-09,466.55,1,11.83,Low Risk,R07,Very late payment,Payment Timing,High,10,Payment is more than 30 days after the due date.
INV0003183,FCT-716716,SUP00140,Supplier_0140,DPT005,Sales,2024-01-01,984.95,1,5.38,Low Risk,R07,Very late payment,Payment Timing,High,10,Payment is more than 30 days after the due date.
INV0003186,FCT-363202,SUP00256,Supplier_0256,DPT008,Legal,2024-09-04,9094.44,1,5.38,Low Risk,R07,Very late payment,Payment Timing,High,10,Payment is more than 30 days after the due date.
INV0003196,FCT-882205,SUP00186,Supplier_0186,DPT003,IT,2024-11-11,16311.99,1,13.98,Low Risk,R07,Very late payment,Payment Timing,High,10,Payment is more than 30 days after the due date.
INV0003199,FCT-656337,SUP00238,Supplier_0238,DPT011,Logistics,2024-02-02,6506.24,1,8.06,Low Risk,R07,Very late payment,Payment Timing,High,10,Payment is more than 30 days after the due date.
INV0003205,FCT-186732,SUP00181,Supplier_0181,DPT007,Human Resources,2024-07-08,598.7,1,5.38,Low Risk,R07,Very late payment,Payment Timing,High,10,Payment is more than 30 days after the due date.
INV0003207,FCT-472118,SUP00009,Supplier_0009,DPT012,General Administration,2024-03-20,12190.46,1,8.6,Low Risk,R07,Very late payment,Payment Timing,High,10,Payment is more than 30 days after the due date.
INV0003214,FCT-834492,SUP00010,Supplier_0010,DPT003,IT,2024-06-07,16690.6,1,16.67,Medium Risk,R07,Very late payment,Payment Timing,High,10,Payment is more than 30 days after the due date.
INV0003219,FCT-898442,SUP00230,Supplier_0230,DPT007,Human Resources,2024-08-29,2581.82,1,8.06,Low Risk,R07,Very late payment,Payment Timing,High,10,Payment is more than 30 days after the due date.
INV0003241,FCT-551033,SUP00290,Supplier_0290,DPT004,Operations,2024-02-26,547.07,1,5.38,Low Risk,R07,Very late payment,Payment Timing,High,10,Payment is more than 30 days after the due date.
INV0003243,FCT-230517,SUP00247,Supplier_0247,DPT004,Operations,2024-07-10,3369.23,1,11.83,Low Risk,R07,Very late payment,Payment Timing,High,10,Payment is more than 30 days after the due date.
INV0003258,FCT-313901,SUP00070,Supplier_0070,DPT010,Customer Support,2024-02-02,6868.41,1,11.83,Low Risk,R07,Very late payment,Payment Timing,High,10,Payment is more than 30 days after the due date.
INV0003267,FCT-413291,SUP00195,Supplier_0195,DPT004,Operations,2024-02-29,1055.19,1,11.83,Low Risk,R07,Very late payment,Payment Timing,High,10,Payment is more than 30 days after the due date.
INV0003270,FCT-209693,SUP00276,Supplier_0276,DPT011,Logistics,2024-07-02,3807.31,1,26.34,Medium Risk,R07,Very late payment,Payment Timing,High,10,Payment is more than 30 days after the due date.
INV0003275,FCT-677274,SUP00006,Supplier_0006,DPT001,Finance,2024-11-11,2394.07,1,14.52,Low Risk,R07,Very late payment,Payment Timing,High,10,Payment is more than 30 days after the due date.
INV0003280,FCT-598133,SUP00219,Supplier_0219,DPT005,Sales,2024-10-26,1096.96,1,5.38,Low Risk,R07,Very late payment,Payment Timing,High,10,Payment is more than 30 days after the due date.
INV0003283,FCT-414718,SUP00225,Supplier_0225,DPT004,Operations,2024-12-15,16678.54,1,11.29,Low Risk,R07,Very late payment,Payment Timing,High,10,Payment is more than 30 days after the due date.
INV0003293,FCT-318827,SUP00015,Supplier_0015,DPT007,Human Resources,2024-08-26,18499.71,1,10.75,Low Risk,R07,Very late payment,Payment Timing,High,10,Payment is more than 30 days after the due date.
INV0003294,FCT-654464,SUP00008,Supplier_0008,DPT001,Finance,2024-06-27,22259.49,1,10.75,Low Risk,R07,Very late payment,Payment Timing,High,10,Payment is more than 30 days after the due date.
INV0003297,FCT-572491,SUP00030,Supplier_0030,DPT001,Finance,2024-03-23,5000.0,1,16.67,Medium Risk,R07,Very late payment,Payment Timing,High,10,Payment is more than 30 days after the due date.
INV0003306,FCT-427175,SUP00108,Supplier_0108,DPT005,Sales,2024-02-25,1239.57,1,18.28,Medium Risk,R07,Very late payment,Payment Timing,High,10,Payment is more than 30 days after the due date.
INV0003308,FCT-498499,SUP00006,Supplier_0006,DPT006,Marketing,2024-06-19,8712.61,1,13.44,Low Risk,R07,Very late payment,Payment Timing,High,10,Payment is more than 30 days after the due date.
INV0003316,FCT-522068,SUP00294,Supplier_0294,DPT002,Procurement,2024-06-02,19118.72,1,8.06,Low Risk,R07,Very late payment,Payment Timing,High,10,Payment is more than 30 days after the due date.
INV0003328,FCT-162118,SUP00010,Supplier_0010,DPT004,Operations,2024-02-06,49360.63,1,18.82,Medium Risk,R07,Very late payment,Payment Timing,High,10,Payment is more than 30 days after the due date.
INV0003331,FCT-630595,SUP00243,Supplier_0243,DPT006,Marketing,2024-09-15,16838.25,1,8.06,Low Risk,R07,Very late payment,Payment Timing,High,10,Payment is more than 30 days after the due date.
INV0003354,FCT-716918,SUP00156,Supplier_0156,DPT012,General Administration,2024-07-14,2062.44,1,11.83,Low Risk,R07,Very late payment,Payment Timing,High,10,Payment is more than 30 days after the due date.
INV0003358,FCT-903442,SUP00308,Supplier_0308,DPT006,Marketing,2024-10-08,7261.76,1,11.83,Low Risk,R07,Very late payment,Payment Timing,High,10,Payment is more than 30 days after the due date.
INV0003359,FCT-489775,SUP00212,Supplier_0212,DPT006,Marketing,2024-04-01,1650.19,1,5.38,Low Risk,R07,Very late payment,Payment Timing,High,10,Payment is more than 30 days after the due date.
INV0003363,FCT-356506,SUP00238,Supplier_0238,DPT006,Marketing,2024-03-19,7461.27,1,11.83,Low Risk,R07,Very late payment,Payment Timing,High,10,Payment is more than 30 days after the due date.
INV0003373,FCT-863014,SUP00236,Supplier_0236,DPT001,Finance,2024-08-05,2411.08,1,5.38,Low Risk,R07,Very late payment,Payment Timing,High,10,Payment is more than 30 days after the due date.
INV0003381,FCT-311352,SUP00198,Supplier_0198,DPT002,Procurement,2024-08-23,2977.35,1,13.44,Low Risk,R07,Very late payment,Payment Timing,High,10,Payment is more than 30 days after the due date.
INV0003393,FCT-317878,SUP00002,Supplier_0002,DPT001,Finance,2024-08-22,28032.54,1,10.75,Low Risk,R07,Very late payment,Payment Timing,High,10,Payment is more than 30 days after the due date.
INV0003399,FCT-863877,SUP00015,Supplier_0015,DPT004,Operations,2024-12-27,2607.12,1,14.52,Low Risk,R07,Very late payment,Payment Timing,High,10,Payment is more than 30 days after the due date.
INV0003401,FCT-278488,SUP00002,Supplier_0002,DPT001,Finance,2024-05-12,7124.98,1,11.83,Low Risk,R07,Very late payment,Payment Timing,High,10,Payment is more than 30 days after the due date.
INV0003407,FCT-972979,SUP00029,Supplier_0029,DPT006,Marketing,2024-11-09,2121.95,1,8.06,Low Risk,R07,Very late payment,Payment Timing,High,10,Payment is more than 30 days after the due date.
INV0003411,FCT-957441,SUP00007,Supplier_0007,DPT001,Finance,2024-04-13,2941.59,1,14.52,Low Risk,R07,Very late payment,Payment Timing,High,10,Payment is more than 30 days after the due date.
INV0003414,FCT-557288,SUP00024,Supplier_0024,DPT002,Procurement,2024-08-15,724.81,1,5.38,Low Risk,R07,Very late payment,Payment Timing,High,10,Payment is more than 30 days after the due date.
INV0003419,FCT-642692,SUP00102,Supplier_0102,DPT002,Procurement,2024-01-03,6302.73,1,5.38,Low Risk,R07,Very late payment,Payment Timing,High,10,Payment is more than 30 days after the due date.
INV0003420,FCT-871407,SUP00027,Supplier_0027,DPT003,IT,2024-10-06,1358.62,1,15.05,Medium Risk,R07,Very late payment,Payment Timing,High,10,Payment is more than 30 days after the due date.
INV0003421,FCT-223575,SUP00020,Supplier_0020,DPT005,Sales,2024-09-10,1793.5,1,5.38,Low Risk,R07,Very late payment,Payment Timing,High,10,Payment is more than 30 days after the due date.
INV0003434,FCT-240551,SUP00224,Supplier_0224,DPT008,Legal,2024-10-13,15416.12,1,17.2,Medium Risk,R07,Very late payment,Payment Timing,High,10,Payment is more than 30 days after the due date.
INV0003436,FCT-559915,SUP00009,Supplier_0009,DPT007,Human Resources,2024-06-19,4645.59,1,8.06,Low Risk,R07,Very late payment,Payment Timing,High,10,Payment is more than 30 days after the due date.
INV0003441,FCT-190134,SUP00024,Supplier_0024,DPT003,IT,2024-07-30,1916.41,1,8.06,Low Risk,R07,Very late payment,Payment Timing,High,10,Payment is more than 30 days after the due date.
INV0003464,FCT-917657,SUP00002,Supplier_0002,DPT012,General Administration,2024-01-16,8984.22,1,20.43,Medium Risk,R07,Very late payment,Payment Timing,High,10,Payment is more than 30 days after the due date.
INV0003467,FCT-477845,SUP00085,Supplier_0085,DPT003,IT,2024-12-02,24152.58,1,13.98,Low Risk,R07,Very late payment,Payment Timing,High,10,Payment is more than 30 days after the due date.
INV0003479,FCT-867938,SUP00006,Supplier_0006,DPT004,Operations,2024-10-09,6168.75,1,5.38,Low Risk,R07,Very late payment,Payment Timing,High,10,Payment is more than 30 days after the due date.
