invoice_id,invoice_number,supplier_id,department_id,po_id,invoice_date,invoice_amount,currency,payment_terms_days,due_date,invoice_status,missing_po_flag,round_amount_flag,high_value_invoice_flag,invoice_due_days,duplicate_invoice_flag
INV0001686,FCT-924672,SUP00230,DPT007,PO0002542,2024-10-05,14142.48,EUR,30,2024-11-04,Validated,0,0,0,30,0
INV0001687,FCT-944096,SUP00002,DPT002,PO0002736,2024-04-05,1635.47,DZD,30,2024-05-05,Validated,0,0,0,30,0
INV0001688,FCT-283191,SUP00021,DPT007,PO0003480,2024-09-02,31632.51,DZD,45,2024-10-17,Validated,0,0,0,45,0
INV0001689,FCT-746099,SUP00155,DPT002,,2024-06-10,2112.85,DZD,15,2024-06-25,Validated,1,0,0,15,0
INV0001690,FCT-524910,SUP00092,DPT007,PO0004649,2024-07-24,50000.0,DZD,45,2024-09-07,Validated,0,1,0,45,0
INV0001691,FCT-681439,SUP00129,DPT001,PO0001610,2024-01-02,14952.15,DZD,60,2024-03-02,Validated,0,0,0,60,0
INV0001692,FCT-589991,SUP00117,DPT006,PO0000736,2024-10-16,9487.11,USD,30,2024-11-15,Validated,0,0,0,30,0
INV0001693,FCT-989868,SUP00118,DPT010,PO0004782,2024-04-02,4110.13,DZD,45,2024-05-17,Validated,0,0,0,45,0
INV0001694,FCT-637737,SUP00009,DPT012,PO0000143,2024-11-25,4198.23,DZD,30,2024-12-25,Pending Review,0,0,0,30,0
INV0001695,FCT-260898,SUP00268,DPT001,PO0004946,2024-12-17,10440.57,USD,30,2025-01-16,Pending Review,0,0,0,30,0
INV0001696,FCT-861582,SUP00060,DPT011,PO0003557,2024-02-22,10996.04,DZD,30,2024-03-23,Validated,0,0,0,30,0
INV0001697,FCT-154808,SUP00007,DPT005,PO0003681,2024-01-17,13575.01,DZD,30,2024-02-16,Validated,0,0,0,30,0
INV0001698,FCT-745297,SUP00138,DPT007,PO0004296,2024-04-03,13580.97,DZD,30,2024-05-03,Validated,0,0,0,30,0
INV0001699,FCT-791706,SUP00050,DPT002,PO0002866,2024-04-22,8899.92,EUR,15,2024-05-07,Pending Review,0,0,0,15,0
INV0001700,FCT-583453,SUP00021,DPT002,PO0000140,2024-12-26,30496.01,DZD,30,2025-01-25,Validated,0,0,0,30,0
INV0001701,FCT-120762,SUP00067,DPT005,PO0002006,2024-02-01,3010.18,DZD,30,2024-03-02,Validated,0,0,0,30,0
INV0001702,FCT-400163,SUP00023,DPT008,PO0003305,2024-03-29,6303.31,DZD,60,2024-05-28,Validated,0,0,0,60,0
INV0001703,FCT-801277,SUP00008,DPT004,PO0002551,2024-03-08,3159.06,DZD,90,2024-06-06,Validated,0,0,0,90,0
INV0001704,FCT-869524,SUP00080,DPT010,,2024-10-28,99723.05,DZD,30,2024-11-27,Validated,1,0,0,30,0
INV0001705,FCT-555499,SUP00029,DPT005,,2024-09-09,14457.24,DZD,30,2024-10-09,Validated,1,0,0,30,0
INV0001706,FCT-521952,SUP00097,DPT009,PO0004052,2024-07-13,19252.01,DZD,45,2024-08-27,Validated,0,0,0,45,0
INV0001707,FCT-304227,SUP00009,DPT003,PO0001945,2024-10-31,10029.75,DZD,30,2024-11-30,Validated,0,0,0,30,0
INV0001708,FCT-521651,SUP00179,DPT006,PO0003187,2024-05-20,5625.59,DZD,30,2024-06-19,Validated,0,0,0,30,0
INV0001709,FCT-676298,SUP00116,DPT012,PO0003037,2024-04-02,129490.7,DZD,45,2024-05-17,Disputed,0,0,1,45,0
INV0001710,FCT-947620,SUP00027,DPT004,PO0002050,2024-09-22,25000.0,DZD,60,2024-11-21,Pending Review,0,1,0,60,0
INV0001711,FCT-544706,SUP00216,DPT008,PO0003955,2024-11-21,4151.15,DZD,45,2025-01-05,Validated,0,0,0,45,0
INV0001712,FCT-167407,SUP00308,DPT006,PO0003100,2024-10-01,4390.39,DZD,45,2024-11-15,Validated,0,0,0,45,0
INV0001713,FCT-270417,SUP00014,DPT001,PO0000613,2024-01-05,7748.78,USD,30,2024-02-04,Validated,0,0,0,30,0
INV0001714,FCT-543013,SUP00006,DPT009,PO0002043,2024-04-09,3222.94,DZD,30,2024-05-09,Pending Review,0,0,0,30,0
INV0001715,FCT-825313,SUP00024,DPT001,PO0005081,2024-12-30,4024.81,DZD,45,2025-02-13,Validated,0,0,0,45,0
INV0001716,FCT-636166,SUP00010,DPT005,PO0000745,2024-01-05,1045.57,DZD,30,2024-02-04,Validated,0,0,0,30,0
INV0001717,FCT-360308,SUP00126,DPT003,,2024-06-20,381.95,USD,15,2024-07-05,Disputed,1,0,0,15,0
INV0001718,FCT-948892,SUP00002,DPT012,PO0001374,2024-10-11,58306.04,DZD,60,2024-12-10,Validated,0,0,0,60,0
INV0001719,FCT-320513,SUP00018,DPT004,PO0004492,2024-11-13,3353.49,EUR,45,2024-12-28,Validated,0,0,0,45,0
INV0001720,FCT-118812,SUP00120,DPT005,PO0002867,2024-09-08,4231.87,DZD,15,2024-09-23,Validated,0,0,0,15,0
INV0001721,FCT-726095,SUP00025,DPT003,PO0001574,2024-11-20,6498.93,EUR,15,2024-12-05,Disputed,0,0,0,15,0
INV0001722,FCT-147041,SUP00002,DPT011,PO0003642,2024-02-13,13364.98,DZD,30,2024-03-14,Validated,0,0,0,30,0
INV0001723,FCT-477620,SUP00029,DPT002,PO0004467,2024-04-15,14651.3,DZD,30,2024-05-15,Validated,0,0,0,30,0
INV0001724,FCT-235683,SUP00006,DPT005,,2024-01-14,19603.94,DZD,60,2024-03-14,Validated,1,0,0,60,0
INV0001725,FCT-409284,SUP00021,DPT012,PO0003026,2024-10-20,11627.35,DZD,30,2024-11-19,Validated,0,0,0,30,0
INV0001726,FCT-409323,SUP00012,DPT010,PO0003477,2024-08-29,4410.88,DZD,45,2024-10-13,Validated,0,0,0,45,0
INV0001727,FCT-604049,SUP00006,DPT004,PO0004005,2024-11-25,25701.34,USD,30,2024-12-25,Validated,0,0,0,30,0
INV0001728,FCT-977951,SUP00243,DPT011,PO0003290,2024-08-07,4888.56,EUR,30,2024-09-06,Pending Review,0,0,0,30,0
INV0001729,FCT-693552,SUP00134,DPT001,PO0001339,2024-08-12,19660.71,DZD,30,2024-09-11,Validated,0,0,0,30,0
INV0001730,FCT-233978,SUP00016,DPT009,PO0001682,2024-10-05,1021.67,DZD,30,2024-11-04,Pending Review,0,0,0,30,0
INV0001731,FCT-211957,SUP00001,DPT002,PO0001391,2024-06-04,26811.61,DZD,45,2024-07-19,Validated,0,0,0,45,0
INV0001732,FCT-406509,SUP00111,DPT012,PO0004802,2024-11-14,2153.23,DZD,30,2024-12-14,Validated,0,0,0,30,0
INV0001733,FCT-905778,SUP00123,DPT007,,2024-12-28,1132.83,EUR,15,2025-01-12,Validated,1,0,0,15,0
INV0001734,FCT-494119,SUP00012,DPT007,PO0002079,2024-08-30,1347.58,USD,30,2024-09-29,Validated,0,0,0,30,0
INV0001735,FCT-435130,SUP00007,DPT002,PO0002165,2024-05-10,7580.14,DZD,30,2024-06-09,Validated,0,0,0,30,0
INV0001736,FCT-335336,SUP00219,DPT005,PO0002941,2024-08-20,83185.01,DZD,60,2024-10-19,Validated,0,0,0,60,0
INV0001737,FCT-275829,SUP00167,DPT011,PO0000469,2024-12-08,4791.1,DZD,60,2025-02-06,Disputed,0,0,0,60,0
INV0001738,FCT-545524,SUP00177,DPT011,PO0000896,2024-07-09,5275.57,DZD,45,2024-08-23,Validated,0,0,0,45,0
INV0001739,FCT-216482,SUP00082,DPT004,,2024-10-04,14525.82,DZD,30,2024-11-03,Pending Review,1,0,0,30,0
INV0001740,FCT-522249,SUP00025,DPT003,PO0001336,2024-07-25,3095.89,DZD,45,2024-09-08,Validated,0,0,0,45,0
INV0001741,FCT-909220,SUP00005,DPT001,PO0002111,2024-06-10,5053.99,DZD,30,2024-07-10,Validated,0,0,0,30,0
INV0001742,FCT-221907,SUP00003,DPT007,PO0004138,2024-12-21,4020.59,DZD,45,2025-02-04,Validated,0,0,0,45,0
INV0001743,FCT-157218,SUP00008,DPT011,PO0003500,2024-05-11,57662.46,DZD,45,2024-06-25,Validated,0,0,0,45,0
INV0001744,FCT-258218,SUP00025,DPT007,,2024-01-17,6548.35,DZD,30,2024-02-16,Pending Review,1,0,0,30,0
INV0001745,FCT-737799,SUP00023,DPT006,PO0005097,2024-10-17,14199.22,DZD,15,2024-11-01,Validated,0,0,0,15,0
INV0001746,FCT-148409,SUP00305,DPT008,PO0002069,2024-07-17,2646.41,DZD,45,2024-08-31,Validated,0,0,0,45,0
INV0001747,FCT-118369,SUP00008,DPT003,PO0003545,2024-01-11,1620.03,DZD,30,2024-02-10,Pending Review,0,0,0,30,0
INV0001748,FCT-178579,SUP00012,DPT002,,2024-03-31,12880.57,DZD,15,2024-04-15,Validated,1,0,0,15,0
INV0001749,FCT-890895,SUP00123,DPT001,PO0002311,2024-10-05,8028.55,DZD,45,2024-11-19,Pending Review,0,0,0,45,0
INV0001750,FCT-101082,SUP00133,DPT011,PO0003979,2024-09-21,19625.66,DZD,45,2024-11-05,Validated,0,0,0,45,0
INV0001751,FCT-919363,SUP00283,DPT002,PO0000706,2024-07-02,2165.09,DZD,30,2024-08-01,Validated,0,0,0,30,0
INV0001752,FCT-637340,SUP00009,DPT007,PO0000238,2024-09-30,5397.54,DZD,30,2024-10-30,Validated,0,0,0,30,0
INV0001753,FCT-340558,SUP00080,DPT003,,2024-12-30,1364.37,DZD,30,2025-01-29,Validated,1,0,0,30,0
INV0001754,FCT-910046,SUP00001,DPT001,PO0001043,2024-04-06,3399.56,DZD,30,2024-05-06,Disputed,0,0,0,30,0
INV0001755,FCT-155925,SUP00299,DPT010,PO0002124,2024-03-16,1138.91,DZD,60,2024-05-15,Pending Review,0,0,0,60,0
INV0001756,FCT-273648,SUP00013,DPT002,,2024-10-03,4328.52,DZD,30,2024-11-02,Validated,1,0,0,30,0
INV0001757,FCT-135288,SUP00021,DPT006,,2024-05-19,27011.52,DZD,60,2024-07-18,Validated,1,0,0,60,0
INV0001758,FCT-360190,SUP00007,DPT002,PO0004894,2024-08-23,2237.51,DZD,45,2024-10-07,Validated,0,0,0,45,0
INV0001759,FCT-962249,SUP00232,DPT004,PO0001597,2024-07-10,2205.38,DZD,60,2024-09-08,Validated,0,0,0,60,0
INV0001760,FCT-595167,SUP00009,DPT001,,2024-12-11,4954.16,DZD,30,2025-01-10,Validated,1,0,0,30,1
INV0001761,FCT-677207,SUP00109,DPT002,PO0004127,2024-01-30,4857.53,DZD,30,2024-02-29,Validated,0,0,0,30,0
INV0001762,FCT-294262,SUP00021,DPT009,PO0004305,2024-10-24,14553.43,DZD,30,2024-11-23,Validated,0,0,0,30,0
INV0001763,FCT-957289,SUP00204,DPT002,PO0002222,2024-12-08,1347.67,DZD,30,2025-01-07,Validated,0,0,0,30,0
INV0001764,FCT-947900,SUP00014,DPT004,PO0002469,2024-10-08,337.18,DZD,60,2024-12-07,Validated,0,0,0,60,0
INV0001765,FCT-532336,SUP00042,DPT002,PO0004686,2024-12-23,6457.79,DZD,30,2025-01-22,Disputed,0,0,0,30,0
INV0001766,FCT-509162,SUP00029,DPT005,PO0004262,2024-02-21,41951.45,DZD,30,2024-03-22,Pending Review,0,0,0,30,0
INV0001767,FCT-821915,SUP00008,DPT007,PO0000986,2024-12-17,4803.21,DZD,30,2025-01-16,Validated,0,0,0,30,0
INV0001768,FCT-493369,SUP00211,DPT001,,2024-12-26,9465.31,DZD,45,2025-02-09,Disputed,1,0,0,45,0
INV0001769,FCT-953731,SUP00009,DPT008,PO0004886,2024-12-05,5478.15,DZD,30,2025-01-04,Validated,0,0,0,30,0
INV0001770,FCT-365817,SUP00088,DPT003,PO0000409,2024-10-17,14148.53,DZD,15,2024-11-01,Validated,0,0,0,15,0
INV0001771,FCT-326009,SUP00201,DPT001,PO0002314,2024-05-10,4278.94,DZD,30,2024-06-09,Validated,0,0,0,30,0
INV0001772,FCT-279033,SUP00025,DPT004,PO0005195,2024-11-03,5515.19,EUR,30,2024-12-03,Validated,0,0,0,30,0
INV0001773,FCT-180716,SUP00153,DPT005,PO0001483,2024-01-06,39493.21,DZD,60,2024-03-06,Validated,0,0,0,60,0
INV0001774,FCT-886943,SUP00203,DPT003,PO0003745,2024-10-01,22374.59,DZD,90,2024-12-30,Validated,0,0,0,90,0
INV0001775,FCT-352687,SUP00217,DPT011,PO0000682,2024-03-07,2709.41,DZD,45,2024-04-21,Validated,0,0,0,45,0
INV0001776,FCT-563675,SUP00021,DPT007,PO0004935,2024-11-07,2792.0,DZD,30,2024-12-07,Validated,0,0,0,30,0
INV0001777,FCT-593202,SUP00023,DPT002,PO0004917,2024-03-14,3024.65,EUR,15,2024-03-29,Validated,0,0,0,15,0
INV0001778,FCT-214209,SUP00038,DPT006,PO0002815,2024-08-10,1648.42,DZD,30,2024-09-09,Validated,0,0,0,30,0
INV0001779,FCT-725904,SUP00115,DPT007,PO0004118,2024-02-17,3180.62,DZD,90,2024-05-17,Pending Review,0,0,0,90,0
INV0001780,FCT-243965,SUP00092,DPT008,PO0002514,2024-01-05,5220.15,DZD,45,2024-02-19,Validated,0,0,0,45,0
INV0001781,FCT-978105,SUP00004,DPT008,PO0002197,2024-01-13,2466.52,DZD,30,2024-02-12,Validated,0,0,0,30,0
INV0001782,FCT-540135,SUP00108,DPT001,,2024-06-18,10809.31,USD,45,2024-08-02,Validated,1,0,0,45,0
INV0001783,FCT-806257,SUP00253,DPT007,PO0003768,2024-11-03,876.03,DZD,45,2024-12-18,Pending Review,0,0,0,45,0
INV0001784,FCT-591810,SUP00194,DPT006,PO0004013,2024-03-31,1545.5,DZD,30,2024-04-30,Validated,0,0,0,30,0
INV0001785,FCT-178738,SUP00008,DPT012,PO0002488,2024-03-17,12810.13,DZD,45,2024-05-01,Validated,0,0,0,45,0
INV0001786,FCT-822867,SUP00274,DPT006,PO0000333,2024-04-23,53426.41,DZD,60,2024-06-22,Validated,0,0,0,60,0
INV0001787,FCT-928512,SUP00096,DPT006,PO0001971,2024-03-04,8028.9,DZD,45,2024-04-18,Validated,0,0,0,45,0
INV0001788,FCT-587695,SUP00181,DPT005,PO0004225,2024-04-10,2299.97,DZD,45,2024-05-25,Validated,0,0,0,45,0
INV0001789,FCT-860456,SUP00226,DPT011,PO0002839,2024-05-14,1668.9,EUR,60,2024-07-13,Validated,0,0,0,60,0
INV0001790,FCT-387524,SUP00023,DPT007,PO0003281,2024-08-18,3898.96,DZD,60,2024-10-17,Validated,0,0,0,60,0
INV0001791,FCT-293659,SUP00009,DPT012,,2024-08-10,25759.55,DZD,30,2024-09-09,Validated,1,0,0,30,0
INV0001792,FCT-762947,SUP00010,DPT009,PO0001133,2024-10-14,10843.92,DZD,45,2024-11-28,Validated,0,0,0,45,0
INV0001793,FCT-903087,SUP00020,DPT001,PO0000141,2024-05-14,1447.24,DZD,60,2024-07-13,Disputed,0,0,0,60,0
INV0001794,FCT-362912,SUP00008,DPT011,PO0002206,2024-11-13,9106.08,DZD,30,2024-12-13,Validated,0,0,0,30,0
INV0001795,FCT-304456,SUP00288,DPT009,PO0001270,2024-09-25,31254.65,DZD,30,2024-10-25,Validated,0,0,0,30,0
INV0001796,FCT-302809,SUP00203,DPT001,PO0001185,2024-11-15,23340.64,DZD,60,2025-01-14,Validated,0,0,0,60,0
INV0001797,FCT-572038,SUP00001,DPT006,PO0001391,2024-09-23,5000.0,DZD,30,2024-10-23,Validated,0,1,0,30,0
INV0001798,FCT-705046,SUP00023,DPT002,PO0002473,2024-01-08,15067.75,DZD,45,2024-02-22,Validated,0,0,0,45,0
INV0001799,FCT-792123,SUP00007,DPT006,PO0003145,2024-03-22,1373.96,DZD,45,2024-05-06,Validated,0,0,0,45,0
INV0001800,FCT-232087,SUP00229,DPT009,PO0003155,2024-10-02,2372.07,DZD,30,2024-11-01,Validated,0,0,0,30,0
INV0001801,FCT-186200,SUP00005,DPT009,PO0000553,2024-02-29,44377.23,DZD,90,2024-05-29,Pending Review,0,0,0,90,0
INV0001802,FCT-742960,SUP00138,DPT001,PO0005070,2024-12-05,4059.79,DZD,30,2025-01-04,Validated,0,0,0,30,0
INV0001803,FCT-736631,SUP00190,DPT004,PO0002900,2024-04-11,677.89,DZD,60,2024-06-10,Validated,0,0,0,60,0
INV0001804,FCT-472582,SUP00021,DPT007,PO0003480,2024-10-09,12056.14,DZD,30,2024-11-08,Validated,0,0,0,30,0
INV0001805,FCT-565983,SUP00097,DPT008,PO0004473,2024-04-14,20361.03,EUR,30,2024-05-14,Validated,0,0,0,30,0
INV0001806,FCT-255074,SUP00049,DPT010,PO0003323,2024-02-12,5472.76,DZD,15,2024-02-27,Validated,0,0,0,15,0
INV0001807,FCT-558657,SUP00107,DPT008,PO0004603,2024-04-03,11296.25,DZD,30,2024-05-03,Validated,0,0,0,30,0
INV0001808,FCT-382397,SUP00002,DPT002,PO0004747,2024-12-15,2315.97,EUR,30,2025-01-14,Validated,0,0,0,30,0
INV0001809,FCT-656878,SUP00008,DPT008,PO0003336,2024-07-08,3519.41,DZD,30,2024-08-07,Validated,0,0,0,30,0
INV0001810,FCT-966798,SUP00235,DPT004,PO0001348,2024-07-02,749.78,DZD,45,2024-08-16,Validated,0,0,0,45,0
INV0001811,FCT-168130,SUP00297,DPT004,PO0001775,2024-07-28,1746.59,DZD,30,2024-08-27,Validated,0,0,0,30,0
INV0001812,FCT-923868,SUP00007,DPT011,PO0002113,2024-07-28,31326.35,EUR,90,2024-10-26,Disputed,0,0,0,90,0
INV0001813,FCT-214550,SUP00269,DPT010,PO0003942,2024-09-30,132.69,DZD,30,2024-10-30,Validated,0,0,0,30,0
INV0001814,FCT-251437,SUP00010,DPT009,PO0003654,2024-04-13,3845.07,EUR,15,2024-04-28,Pending Review,0,0,0,15,0
INV0001815,FCT-258937,SUP00005,DPT001,PO0004622,2024-01-05,3249.26,DZD,15,2024-01-20,Validated,0,0,0,15,0
INV0001816,FCT-118521,SUP00018,DPT002,PO0002648,2024-11-05,11892.38,DZD,60,2025-01-04,Validated,0,0,0,60,0
INV0001817,FCT-236467,SUP00005,DPT005,PO0003343,2024-05-04,516.28,DZD,60,2024-07-03,Validated,0,0,0,60,0
INV0001818,FCT-814013,SUP00009,DPT005,,2024-11-16,2494.96,DZD,30,2024-12-16,Pending Review,1,0,0,30,0
INV0001819,FCT-504288,SUP00050,DPT001,,2024-08-12,3051.23,DZD,30,2024-09-11,Validated,1,0,0,30,0
INV0001820,FCT-492468,SUP00229,DPT003,,2024-10-24,9566.63,DZD,30,2024-11-23,Validated,1,0,0,30,0
INV0001821,FCT-640158,SUP00159,DPT001,PO0003197,2024-09-27,5936.63,EUR,60,2024-11-26,Validated,0,0,0,60,0
INV0001822,FCT-298134,SUP00192,DPT011,,2024-03-16,893.88,DZD,45,2024-04-30,Validated,1,0,0,45,0
INV0001823,FCT-220441,SUP00009,DPT003,PO0001623,2024-03-10,4066.0,DZD,30,2024-04-09,Validated,0,0,0,30,0
INV0001824,FCT-421599,SUP00005,DPT003,PO0003293,2024-02-16,2455.18,DZD,90,2024-05-16,Validated,0,0,0,90,0
INV0001825,FCT-770414,SUP00204,DPT002,PO0005098,2024-04-01,10229.49,DZD,30,2024-05-01,Validated,0,0,0,30,0
INV0001826,FCT-240766,SUP00003,DPT008,PO0002722,2024-12-22,4522.99,DZD,45,2025-02-05,Validated,0,0,0,45,0
INV0001827,FCT-863765,SUP00007,DPT012,PO0000982,2024-01-09,44840.32,DZD,30,2024-02-08,Validated,0,0,0,30,0
INV0001828,FCT-108320,SUP00009,DPT002,PO0002241,2024-11-14,2797.48,DZD,30,2024-12-14,Validated,0,0,0,30,0
INV0001829,FCT-186976,SUP00033,DPT009,,2024-05-30,3124.25,DZD,60,2024-07-29,Validated,1,0,0,60,0
INV0001830,FCT-396565,SUP00008,DPT009,PO0003125,2024-11-08,3255.54,DZD,30,2024-12-08,Pending Review,0,0,0,30,0
INV0001831,FCT-251457,SUP00251,DPT011,PO0001568,2024-11-10,4808.02,DZD,15,2024-11-25,Validated,0,0,0,15,0
INV0001832,FCT-491232,SUP00001,DPT007,PO0002671,2024-10-11,15804.59,DZD,60,2024-12-10,Validated,0,0,0,60,0
INV0001833,FCT-432385,SUP00173,DPT011,PO0001549,2024-04-28,3610.01,DZD,30,2024-05-28,Validated,0,0,0,30,0
INV0001834,FCT-551421,SUP00153,DPT002,PO0003675,2024-02-08,3809.37,EUR,60,2024-04-08,Validated,0,0,0,60,0
INV0001835,FCT-691338,SUP00018,DPT005,PO0004754,2024-07-06,9050.61,DZD,45,2024-08-20,Validated,0,0,0,45,0
INV0001836,FCT-293677,SUP00018,DPT001,PO0002194,2024-07-06,2021.7,DZD,30,2024-08-05,Validated,0,0,0,30,0
INV0001837,FCT-176888,SUP00055,DPT004,,2024-04-04,100000.0,DZD,15,2024-04-19,Validated,1,1,1,15,0
INV0001838,FCT-145316,SUP00214,DPT002,PO0001780,2024-02-12,3886.93,EUR,30,2024-03-13,Validated,0,0,0,30,0
INV0001839,FCT-412570,SUP00024,DPT002,PO0000376,2024-06-17,2125.52,DZD,15,2024-07-02,Validated,0,0,0,15,0
INV0001840,FCT-816881,SUP00267,DPT006,PO0002791,2024-06-03,724.14,DZD,30,2024-07-03,Validated,0,0,0,30,0
INV0001841,FCT-991754,SUP00028,DPT001,PO0003522,2024-03-13,1690.22,DZD,30,2024-04-12,Validated,0,0,0,30,0
INV0001842,FCT-802887,SUP00008,DPT001,,2024-02-28,4733.34,DZD,30,2024-03-29,Validated,1,0,0,30,0
INV0001843,FCT-568188,SUP00300,DPT012,,2024-06-27,5397.86,USD,30,2024-07-27,Validated,1,0,0,30,0
INV0001844,FCT-565334,SUP00017,DPT011,PO0005084,2024-06-24,4329.39,DZD,30,2024-07-24,Validated,0,0,0,30,0
INV0001845,FCT-255949,SUP00001,DPT008,PO0003363,2024-07-04,1094.62,DZD,30,2024-08-03,Validated,0,0,0,30,0
INV0001846,FCT-375657,SUP00220,DPT001,,2024-09-02,4705.14,DZD,30,2024-10-02,Pending Review,1,0,0,30,0
INV0001847,FCT-650447,SUP00166,DPT002,PO0000329,2024-08-17,1006.27,USD,45,2024-10-01,Validated,0,0,0,45,0
INV0001848,FCT-120524,SUP00049,DPT002,PO0003323,2024-11-02,20000.0,DZD,30,2024-12-02,Validated,0,1,0,30,0
INV0001849,FCT-420808,SUP00012,DPT005,,2024-11-25,20907.82,DZD,15,2024-12-10,Validated,1,0,0,15,0
INV0001850,FCT-685870,SUP00143,DPT003,PO0005075,2024-01-30,5138.82,DZD,90,2024-04-29,Validated,0,0,0,90,0
INV0001851,FCT-900725,SUP00007,DPT002,PO0000793,2024-05-10,9752.5,DZD,30,2024-06-09,Validated,0,0,0,30,0
INV0001852,FCT-862685,SUP00284,DPT012,PO0001614,2024-11-21,30039.78,USD,30,2024-12-21,Pending Review,0,0,0,30,0
INV0001853,FCT-955520,SUP00008,DPT005,,2024-12-04,5416.33,DZD,30,2025-01-03,Validated,1,0,0,30,0
INV0001854,FCT-677029,SUP00316,DPT004,,2024-03-10,17464.88,DZD,30,2024-04-09,Validated,1,0,0,30,0
INV0001855,FCT-311745,SUP00194,DPT008,,2024-03-22,9030.91,DZD,30,2024-04-21,Validated,1,0,0,30,0
INV0001856,FCT-301217,SUP00015,DPT005,PO0000679,2024-12-10,2529.16,DZD,30,2025-01-09,Validated,0,0,0,30,0
INV0001857,FCT-926981,SUP00023,DPT009,PO0003899,2024-02-24,4897.99,DZD,15,2024-03-10,Validated,0,0,0,15,0
INV0001858,FCT-721640,SUP00027,DPT007,PO0002747,2024-06-24,2436.94,DZD,15,2024-07-09,Pending Review,0,0,0,15,0
INV0001859,FCT-798219,SUP00041,DPT004,PO0004278,2024-11-09,11678.18,DZD,45,2024-12-24,Validated,0,0,0,45,0
INV0001860,FCT-553763,SUP00022,DPT001,PO0002200,2024-01-21,18196.06,DZD,30,2024-02-20,Validated,0,0,0,30,0
INV0001861,FCT-240058,SUP00269,DPT006,PO0004161,2024-11-17,1199.73,USD,30,2024-12-17,Validated,0,0,0,30,0
INV0001862,FCT-631862,SUP00004,DPT012,PO0003967,2024-10-15,2102.53,EUR,45,2024-11-29,Validated,0,0,0,45,0
INV0001863,FCT-843574,SUP00023,DPT002,PO0004113,2024-11-17,3829.83,DZD,30,2024-12-17,Validated,0,0,0,30,0
INV0001864,FCT-319649,SUP00004,DPT003,,2024-01-18,2262.58,DZD,45,2024-03-03,Validated,1,0,0,45,0
INV0001865,FCT-260000,SUP00037,DPT009,PO0002058,2024-03-06,4412.44,DZD,30,2024-04-05,Validated,0,0,0,30,0
INV0001866,FCT-504433,SUP00021,DPT003,PO0002005,2024-08-17,8770.15,DZD,45,2024-10-01,Validated,0,0,0,45,0
INV0001867,FCT-108731,SUP00148,DPT002,PO0002016,2024-05-01,25353.69,DZD,45,2024-06-15,Validated,0,0,0,45,0
INV0001868,FCT-187022,SUP00007,DPT003,PO0004723,2024-10-17,3229.99,EUR,30,2024-11-16,Validated,0,0,0,30,0
INV0001869,FCT-800128,SUP00002,DPT003,PO0004576,2024-01-05,3061.28,DZD,30,2024-02-04,Validated,0,0,0,30,0
INV0001870,FCT-877388,SUP00016,DPT005,,2024-06-17,8860.35,EUR,30,2024-07-17,Validated,1,0,0,30,0
INV0001871,FCT-411523,SUP00259,DPT008,PO0002789,2024-03-13,5441.81,USD,30,2024-04-12,Validated,0,0,0,30,0
INV0001872,FCT-162775,SUP00257,DPT006,PO0005197,2024-09-05,5000.0,DZD,30,2024-10-05,Validated,0,1,0,30,0
INV0001873,FCT-929482,SUP00212,DPT002,PO0004502,2024-08-07,2140.36,DZD,45,2024-09-21,Validated,0,0,0,45,0
INV0001874,FCT-924232,SUP00118,DPT010,PO0004782,2024-07-27,3855.2,DZD,45,2024-09-10,Validated,0,0,0,45,0
INV0001875,FCT-498598,SUP00095,DPT002,,2024-08-02,14084.33,DZD,15,2024-08-17,Validated,1,0,0,15,0
INV0001876,FCT-950509,SUP00058,DPT002,PO0002680,2024-01-26,20629.25,EUR,30,2024-02-25,Validated,0,0,0,30,0
INV0001877,FCT-649397,SUP00135,DPT003,PO0001890,2024-04-03,1697.88,DZD,60,2024-06-02,Pending Review,0,0,0,60,0
INV0001878,FCT-709207,SUP00023,DPT004,PO0004871,2024-09-10,2370.98,DZD,30,2024-10-10,Validated,0,0,0,30,0
INV0001879,FCT-771242,SUP00063,DPT010,PO0002317,2024-04-06,15499.4,DZD,30,2024-05-06,Validated,0,0,0,30,0
INV0001880,FCT-326676,SUP00011,DPT003,PO0000649,2024-12-13,3376.69,DZD,30,2025-01-12,Validated,0,0,0,30,0
INV0001881,FCT-859961,SUP00007,DPT002,PO0002254,2024-01-29,8658.6,DZD,45,2024-03-14,Validated,0,0,0,45,0
INV0001882,FCT-238013,SUP00009,DPT011,PO0001537,2024-05-05,4607.71,DZD,45,2024-06-19,Validated,0,0,0,45,0
INV0001883,FCT-259686,SUP00182,DPT006,PO0002085,2024-05-11,5949.89,DZD,60,2024-07-10,Validated,0,0,0,60,0
INV0001884,FCT-197879,SUP00145,DPT009,PO0004516,2024-02-16,3560.73,DZD,45,2024-04-01,Pending Review,0,0,0,45,0
INV0001885,FCT-283704,SUP00010,DPT010,PO0004472,2024-12-29,20702.53,DZD,15,2025-01-13,Validated,0,0,0,15,0
INV0001886,FCT-796799,SUP00230,DPT011,PO0005050,2024-04-03,962.52,DZD,45,2024-05-18,Disputed,0,0,0,45,0
INV0001887,FCT-899052,SUP00025,DPT002,PO0001619,2024-11-26,3631.86,EUR,90,2025-02-24,Validated,0,0,0,90,0
INV0001888,FCT-203306,SUP00024,DPT001,PO0003269,2024-08-19,18601.1,EUR,90,2024-11-17,Validated,0,0,0,90,0
