payment_id,invoice_id,supplier_id,department_id,payment_date,payment_amount,payment_method,payment_status,payment_weekday,weekend_payment_flag,cash_payment_flag,pending_or_failed_payment_flag
PAY0001820,INV0001969,SUP00230,DPT003,2024-09-11,1971.38,Bank Transfer,Completed,Wednesday,0,0,0
PAY0001821,INV0001970,SUP00291,DPT009,2024-11-09,9243.3,Bank Transfer,Failed,Saturday,1,0,1
PAY0001822,INV0001971,SUP00006,DPT002,2024-08-29,2414.76,Bank Transfer,Completed,Thursday,0,0,0
PAY0001823,INV0001972,SUP00133,DPT003,2024-05-28,3529.12,Bank Transfer,Completed,Tuesday,0,0,0
PAY0001824,INV0001973,SUP00023,DPT006,2024-08-10,13238.56,Bank Transfer,Completed,Saturday,1,0,0
PAY0001825,INV0001974,SUP00010,DPT003,2024-11-16,34892.78,Bank Transfer,Completed,Saturday,1,0,0
PAY0001826,INV0001975,SUP00006,DPT004,2024-11-30,31678.76,Bank Transfer,Completed,Saturday,1,0,0
PAY0001827,INV0001976,SUP00076,DPT005,2024-03-09,4676.51,Bank Transfer,Completed,Saturday,1,0,0
PAY0001828,INV0001977,SUP00013,DPT011,2024-02-26,10160.62,Bank Transfer,Completed,Monday,0,0,0
PAY0001829,INV0001978,SUP00125,DPT010,2024-11-19,11202.77,Check,Completed,Tuesday,0,0,0
PAY0001830,INV0001979,SUP00010,DPT001,2024-02-23,11209.78,Bank Transfer,Completed,Friday,0,0,0
PAY0001831,INV0001980,SUP00001,DPT005,2024-05-03,6192.66,Check,Completed,Friday,0,0,0
PAY0001832,INV0001981,SUP00183,DPT006,2025-01-20,24648.19,Bank Transfer,Completed,Monday,0,0,0
PAY0001833,INV0001982,SUP00006,DPT003,2024-07-25,2636.52,Bank Transfer,Completed,Thursday,0,0,0
PAY0001834,INV0001984,SUP00008,DPT006,2024-08-27,8444.02,Bank Transfer,Completed,Tuesday,0,0,0
PAY0001835,INV0001985,SUP00014,DPT004,2024-12-21,49399.29,Bank Transfer,Completed,Saturday,1,0,0
PAY0001836,INV0001986,SUP00028,DPT011,2024-10-12,9961.81,Bank Transfer,Completed,Saturday,1,0,0
PAY0001837,INV0001987,SUP00210,DPT002,2024-11-17,3193.04,Bank Transfer,Completed,Sunday,1,0,0
PAY0001838,INV0001988,SUP00114,DPT001,2024-07-05,18530.35,Card,Completed,Friday,0,0,0
PAY0001839,INV0001989,SUP00005,DPT010,2024-11-19,9563.15,Bank Transfer,Completed,Tuesday,0,0,0
PAY0001840,INV0001991,SUP00230,DPT004,2024-04-02,11069.57,Bank Transfer,Completed,Tuesday,0,0,0
PAY0001841,INV0001992,SUP00009,DPT008,2024-08-17,2582.36,Bank Transfer,Completed,Saturday,1,0,0
PAY0001842,INV0001993,SUP00008,DPT009,2024-12-28,88236.16,Bank Transfer,Completed,Saturday,1,0,0
PAY0001843,INV0001994,SUP00001,DPT002,2025-03-05,2248.37,Card,Pending,Wednesday,0,0,1
PAY0001844,INV0001995,SUP00187,DPT006,2024-09-10,1908.95,Bank Transfer,Completed,Tuesday,0,0,0
PAY0001845,INV0001997,SUP00015,DPT003,2024-06-02,2292.46,Card,Completed,Sunday,1,0,0
PAY0001846,INV0001999,SUP00194,DPT012,2024-03-16,1690.98,Bank Transfer,Completed,Saturday,1,0,0
PAY0001847,INV0002000,SUP00004,DPT004,2024-11-11,10003.59,Bank Transfer,Completed,Monday,0,0,0
PAY0001848,INV0002001,SUP00026,DPT001,2024-02-14,7507.02,Bank Transfer,Completed,Wednesday,0,0,0
PAY0001849,INV0002002,SUP00226,DPT011,2024-09-03,1772.12,Cash,Completed,Tuesday,0,1,0
PAY0001850,INV0002003,SUP00009,DPT005,2024-07-06,4593.97,Bank Transfer,Completed,Saturday,1,0,0
PAY0001851,INV0002004,SUP00018,DPT002,2024-12-01,1847.45,Bank Transfer,Completed,Sunday,1,0,0
PAY0001852,INV0002005,SUP00120,DPT008,2024-10-04,14657.57,Bank Transfer,Completed,Friday,0,0,0
PAY0001853,INV0002006,SUP00128,DPT007,2024-06-18,680.88,Check,Completed,Tuesday,0,0,0
PAY0001854,INV0002007,SUP00026,DPT002,2025-02-06,12886.65,Cash,Completed,Thursday,0,1,0
PAY0001855,INV0002008,SUP00023,DPT003,2024-03-13,2382.21,Bank Transfer,Completed,Wednesday,0,0,0
PAY0001856,INV0002009,SUP00022,DPT010,2024-01-25,6125.01,Check,Completed,Thursday,0,0,0
PAY0001857,INV0002010,SUP00028,DPT012,2024-03-16,9331.96,Bank Transfer,Completed,Saturday,1,0,0
PAY0001858,INV0002011,SUP00015,DPT004,2024-09-07,6517.51,Bank Transfer,Completed,Saturday,1,0,0
PAY0001859,INV0002012,SUP00009,DPT002,2025-04-28,60124.89,Bank Transfer,Completed,Monday,0,0,0
PAY0001860,INV0002013,SUP00012,DPT003,2024-03-21,3373.43,Bank Transfer,Pending,Thursday,0,0,1
PAY0001861,INV0002014,SUP00027,DPT004,2024-11-27,1140.85,Bank Transfer,Completed,Wednesday,0,0,0
PAY0001862,INV0002015,SUP00018,DPT003,2024-06-08,66786.15,Bank Transfer,Completed,Saturday,1,0,0
PAY0001863,INV0002016,SUP00076,DPT006,2024-03-30,8312.89,Bank Transfer,Completed,Saturday,1,0,0
PAY0001864,INV0002017,SUP00103,DPT001,2025-01-07,6664.01,Cash,Completed,Tuesday,0,1,0
PAY0001865,INV0002018,SUP00318,DPT009,2024-11-30,73167.54,Bank Transfer,Completed,Saturday,1,0,0
PAY0001866,INV0002020,SUP00164,DPT009,2024-11-29,5234.33,Bank Transfer,Completed,Friday,0,0,0
PAY0001867,INV0002022,SUP00179,DPT006,2024-08-11,4815.44,Bank Transfer,Pending,Sunday,1,0,1
PAY0001868,INV0002023,SUP00031,DPT003,2024-01-23,1069.92,Bank Transfer,Completed,Tuesday,0,0,0
PAY0001869,INV0002024,SUP00242,DPT003,2024-10-17,6186.0,Bank Transfer,Completed,Thursday,0,0,0
PAY0001870,INV0002026,SUP00008,DPT009,2024-04-29,5300.18,Bank Transfer,Completed,Monday,0,0,0
PAY0001871,INV0002027,SUP00278,DPT009,2024-06-24,418.36,Bank Transfer,Completed,Monday,0,0,0
PAY0001872,INV0002028,SUP00127,DPT002,2024-08-26,13447.88,Bank Transfer,Completed,Monday,0,0,0
PAY0001873,INV0002029,SUP00167,DPT006,2024-07-27,4249.24,Bank Transfer,Completed,Saturday,1,0,0
PAY0001874,INV0002030,SUP00027,DPT002,2024-12-28,116624.51,Bank Transfer,Completed,Saturday,1,0,0
PAY0001875,INV0002031,SUP00015,DPT006,2024-08-28,3217.55,Bank Transfer,Completed,Wednesday,0,0,0
PAY0001876,INV0002032,SUP00203,DPT003,2024-08-02,2713.4,Bank Transfer,Completed,Friday,0,0,0
PAY0001877,INV0002034,SUP00049,DPT011,2025-03-01,1343.2,Bank Transfer,Completed,Saturday,1,0,0
PAY0001878,INV0002035,SUP00003,DPT003,2024-12-05,99475.04,Bank Transfer,Completed,Thursday,0,0,0
PAY0001879,INV0002037,SUP00158,DPT008,2024-06-15,2178.98,Bank Transfer,Completed,Saturday,1,0,0
PAY0001880,INV0002039,SUP00255,DPT005,2024-10-24,10089.53,Bank Transfer,Pending,Thursday,0,0,1
PAY0001881,INV0002040,SUP00153,DPT003,2024-03-23,7493.6,Bank Transfer,Completed,Saturday,1,0,0
PAY0001882,INV0002041,SUP00129,DPT002,2024-07-26,19831.6,Bank Transfer,Completed,Friday,0,0,0
PAY0001883,INV0002042,SUP00288,DPT001,2024-09-16,100573.25,Bank Transfer,Completed,Monday,0,0,0
PAY0001884,INV0002043,SUP00048,DPT007,2024-08-06,1808.65,Bank Transfer,Completed,Tuesday,0,0,0
PAY0001885,INV0002044,SUP00116,DPT002,2024-11-03,838.92,Bank Transfer,Completed,Sunday,1,0,0
PAY0001886,INV0002045,SUP00243,DPT004,2024-05-11,9576.0,Bank Transfer,Completed,Saturday,1,0,0
PAY0001887,INV0002048,SUP00047,DPT002,2024-05-11,12972.36,Bank Transfer,Completed,Saturday,1,0,0
PAY0001888,INV0002049,SUP00042,DPT008,2024-09-11,4188.89,Bank Transfer,Completed,Wednesday,0,0,0
PAY0001889,INV0002053,SUP00007,DPT002,2024-03-29,7234.27,Cash,Pending,Friday,0,1,1
PAY0001890,INV0002054,SUP00009,DPT011,2024-12-26,4880.19,Bank Transfer,Completed,Thursday,0,0,0
PAY0001891,INV0002055,SUP00029,DPT003,2024-10-26,97027.18,Bank Transfer,Completed,Saturday,1,0,0
PAY0001892,INV0002057,SUP00022,DPT002,2024-09-25,1517.99,Cash,Completed,Wednesday,0,1,0
PAY0001893,INV0002058,SUP00005,DPT003,2025-01-20,1229.66,Bank Transfer,Completed,Monday,0,0,0
PAY0001894,INV0002059,SUP00005,DPT009,2024-12-02,27369.78,Bank Transfer,Completed,Monday,0,0,0
PAY0001895,INV0002060,SUP00228,DPT002,2024-03-23,14934.88,Card,Completed,Saturday,1,0,0
PAY0001896,INV0002061,SUP00050,DPT001,2024-08-15,32765.07,Bank Transfer,Completed,Thursday,0,0,0
PAY0001897,INV0002062,SUP00191,DPT010,2024-06-25,3558.72,Bank Transfer,Completed,Tuesday,0,0,0
PAY0001898,INV0002063,SUP00001,DPT003,2024-06-15,5078.34,Bank Transfer,Completed,Saturday,1,0,0
PAY0001899,INV0002064,SUP00010,DPT001,2024-05-11,787.15,Cash,Completed,Saturday,1,1,0
PAY0001900,INV0002065,SUP00001,DPT001,2025-01-17,6949.68,Bank Transfer,Completed,Friday,0,0,0
PAY0001901,INV0002066,SUP00001,DPT010,2025-01-03,2968.12,Bank Transfer,Completed,Friday,0,0,0
PAY0001902,INV0002067,SUP00002,DPT005,2024-09-08,2476.19,Bank Transfer,Completed,Sunday,1,0,0
PAY0001903,INV0002068,SUP00038,DPT006,2025-03-02,17222.59,Bank Transfer,Completed,Sunday,1,0,0
PAY0001904,INV0002069,SUP00003,DPT006,2024-05-31,5000.45,Bank Transfer,Completed,Friday,0,0,0
PAY0001905,INV0002070,SUP00202,DPT005,2024-12-12,15463.3,Bank Transfer,Completed,Thursday,0,0,0
PAY0001906,INV0002071,SUP00035,DPT008,2024-03-09,5209.41,Bank Transfer,Completed,Saturday,1,0,0
PAY0001907,INV0002073,SUP00225,DPT006,2024-04-27,1292.1,Bank Transfer,Completed,Saturday,1,0,0
PAY0001908,INV0002074,SUP00031,DPT009,2024-10-01,1911.6,Bank Transfer,Failed,Tuesday,0,0,1
PAY0001909,INV0002075,SUP00015,DPT001,2024-10-02,10251.92,Bank Transfer,Completed,Wednesday,0,0,0
PAY0001910,INV0002076,SUP00066,DPT004,2024-01-15,41007.94,Bank Transfer,Completed,Monday,0,0,0
PAY0001911,INV0002077,SUP00127,DPT006,2024-06-02,10238.49,Bank Transfer,Completed,Sunday,1,0,0
PAY0001912,INV0002078,SUP00060,DPT002,2024-12-20,6076.99,Bank Transfer,Completed,Friday,0,0,0
PAY0001913,INV0002079,SUP00281,DPT002,2024-06-01,33519.97,Bank Transfer,Completed,Saturday,1,0,0
PAY0001914,INV0002080,SUP00015,DPT002,2024-10-23,4646.32,Bank Transfer,Completed,Wednesday,0,0,0
PAY0001915,INV0002081,SUP00021,DPT003,2024-03-12,2426.96,Check,Completed,Tuesday,0,0,0
PAY0001916,INV0002082,SUP00237,DPT009,2024-07-19,5969.94,Bank Transfer,Completed,Friday,0,0,0
PAY0001917,INV0002083,SUP00107,DPT001,2024-06-19,9157.29,Bank Transfer,Completed,Wednesday,0,0,0
PAY0001918,INV0002084,SUP00301,DPT006,2024-09-26,1409.13,Bank Transfer,Completed,Thursday,0,0,0
PAY0001919,INV0002085,SUP00198,DPT001,2024-09-10,6871.63,Check,Completed,Tuesday,0,0,0
PAY0001920,INV0002086,SUP00033,DPT006,2024-04-16,15164.35,Check,Completed,Tuesday,0,0,0
PAY0001921,INV0002087,SUP00105,DPT002,2024-05-15,4329.53,Bank Transfer,Completed,Wednesday,0,0,0
PAY0001922,INV0002088,SUP00020,DPT002,2024-09-07,4970.47,Bank Transfer,Completed,Saturday,1,0,0
PAY0001923,INV0002089,SUP00005,DPT004,2024-02-23,5883.54,Check,Completed,Friday,0,0,0
PAY0001924,INV0002090,SUP00021,DPT002,2024-05-07,624.24,Bank Transfer,Pending,Tuesday,0,0,1
PAY0001925,INV0002091,SUP00010,DPT003,2024-11-01,6579.43,Bank Transfer,Pending,Friday,0,0,1
PAY0001926,INV0002093,SUP00125,DPT011,2024-10-08,31066.72,Bank Transfer,Completed,Tuesday,0,0,0
PAY0001927,INV0002094,SUP00284,DPT006,2024-09-22,31932.08,Bank Transfer,Completed,Sunday,1,0,0
PAY0001928,INV0002095,SUP00003,DPT004,2025-01-14,6199.48,Bank Transfer,Completed,Tuesday,0,0,0
PAY0001929,INV0002096,SUP00026,DPT005,2024-09-07,102872.47,Bank Transfer,Completed,Saturday,1,0,0
PAY0001930,INV0002097,SUP00020,DPT004,2024-03-30,2468.68,Bank Transfer,Completed,Saturday,1,0,0
PAY0001931,INV0002098,SUP00042,DPT005,2024-09-08,2596.88,Check,Completed,Sunday,1,0,0
PAY0001932,INV0002099,SUP00004,DPT005,2024-09-22,6323.75,Bank Transfer,Completed,Sunday,1,0,0
PAY0001933,INV0002100,SUP00029,DPT004,2024-05-31,15447.95,Bank Transfer,Completed,Friday,0,0,0
PAY0001934,INV0002101,SUP00118,DPT009,2024-04-24,12778.48,Bank Transfer,Completed,Wednesday,0,0,0
PAY0001935,INV0002102,SUP00011,DPT004,2024-08-18,406.45,Check,Completed,Sunday,1,0,0
PAY0001936,INV0002103,SUP00114,DPT001,2024-09-17,19956.38,Check,Completed,Tuesday,0,0,0
PAY0001937,INV0002106,SUP00266,DPT009,2024-12-22,5182.93,Bank Transfer,Completed,Sunday,1,0,0
PAY0001938,INV0002107,SUP00001,DPT002,2024-03-26,9030.54,Bank Transfer,Completed,Tuesday,0,0,0
PAY0001939,INV0002108,SUP00009,DPT006,2024-10-31,10380.62,Bank Transfer,Completed,Thursday,0,0,0
PAY0001940,INV0002109,SUP00283,DPT012,2024-07-19,4959.49,Bank Transfer,Completed,Friday,0,0,0
PAY0001941,INV0002110,SUP00005,DPT001,2024-04-01,24964.72,Bank Transfer,Completed,Monday,0,0,0
PAY0001942,INV0002111,SUP00020,DPT005,2024-05-08,99308.59,Bank Transfer,Completed,Wednesday,0,0,0
PAY0001943,INV0002112,SUP00025,DPT003,2025-01-21,1446.68,Bank Transfer,Completed,Tuesday,0,0,0
PAY0001944,INV0002113,SUP00116,DPT009,2024-04-26,11795.59,Bank Transfer,Completed,Friday,0,0,0
PAY0001945,INV0002114,SUP00091,DPT003,2024-02-15,21594.34,Bank Transfer,Completed,Thursday,0,0,0
PAY0001946,INV0002115,SUP00100,DPT008,2024-10-29,10181.14,Bank Transfer,Completed,Tuesday,0,0,0
PAY0001947,INV0002116,SUP00285,DPT002,2024-08-16,26564.86,Bank Transfer,Completed,Friday,0,0,0
PAY0001948,INV0002117,SUP00019,DPT001,2024-04-18,7838.44,Bank Transfer,Completed,Thursday,0,0,0
PAY0001949,INV0002118,SUP00029,DPT001,2024-12-04,5234.96,Check,Completed,Wednesday,0,0,0
PAY0001950,INV0002119,SUP00299,DPT002,2024-07-15,2266.94,Bank Transfer,Failed,Monday,0,0,1
PAY0001951,INV0002120,SUP00005,DPT009,2024-05-16,61504.9,Bank Transfer,Completed,Thursday,0,0,0
PAY0001952,INV0002121,SUP00290,DPT002,2024-09-01,1816.23,Bank Transfer,Completed,Sunday,1,0,0
PAY0001953,INV0002122,SUP00290,DPT001,2025-03-13,5884.34,Cash,Completed,Thursday,0,1,0
PAY0001954,INV0002123,SUP00293,DPT010,2024-10-14,3963.49,Bank Transfer,Completed,Monday,0,0,0
PAY0001955,INV0002124,SUP00003,DPT003,2024-12-10,1290.7,Bank Transfer,Pending,Tuesday,0,0,1
PAY0001956,INV0002125,SUP00071,DPT005,2024-03-21,16602.15,Bank Transfer,Completed,Thursday,0,0,0
PAY0001957,INV0002126,SUP00225,DPT001,2024-04-05,10913.02,Bank Transfer,Completed,Friday,0,0,0
PAY0001958,INV0002127,SUP00011,DPT011,2024-01-30,8064.23,Bank Transfer,Completed,Tuesday,0,0,0
PAY0001959,INV0002128,SUP00079,DPT004,2024-07-03,2866.51,Bank Transfer,Completed,Wednesday,0,0,0
PAY0001960,INV0002129,SUP00009,DPT001,2024-08-01,11311.54,Bank Transfer,Completed,Thursday,0,0,0
PAY0001961,INV0002131,SUP00233,DPT003,2025-02-16,10475.61,Bank Transfer,Completed,Sunday,1,0,0
PAY0001962,INV0002132,SUP00309,DPT003,2024-10-25,31981.9,Bank Transfer,Completed,Friday,0,0,0
PAY0001963,INV0002133,SUP00003,DPT004,2025-01-20,359.51,Card,Completed,Monday,0,0,0
PAY0001964,INV0002134,SUP00004,DPT004,2025-02-05,18624.81,Bank Transfer,Completed,Wednesday,0,0,0
PAY0001965,INV0002136,SUP00003,DPT002,2024-05-19,43592.73,Bank Transfer,Completed,Sunday,1,0,0
PAY0001966,INV0002137,SUP00103,DPT008,2024-08-09,14532.1,Bank Transfer,Completed,Friday,0,0,0
PAY0001967,INV0002138,SUP00155,DPT001,2024-02-20,25256.34,Bank Transfer,Completed,Tuesday,0,0,0
PAY0001968,INV0002139,SUP00021,DPT007,2024-10-28,2231.72,Check,Completed,Monday,0,0,0
PAY0001969,INV0002140,SUP00177,DPT002,2024-12-24,7794.5,Bank Transfer,Completed,Tuesday,0,0,0
PAY0001970,INV0002141,SUP00004,DPT004,2025-01-06,5017.83,Bank Transfer,Completed,Monday,0,0,0
PAY0001971,INV0002142,SUP00010,DPT005,2024-04-16,3455.78,Bank Transfer,Completed,Tuesday,0,0,0
PAY0001972,INV0002143,SUP00207,DPT006,2024-08-31,18808.52,Check,Completed,Saturday,1,0,0
PAY0001973,INV0002145,SUP00010,DPT005,2024-10-22,708.89,Bank Transfer,Completed,Tuesday,0,0,0
PAY0001974,INV0002146,SUP00097,DPT010,2024-01-18,50754.97,Bank Transfer,Completed,Thursday,0,0,0
PAY0001975,INV0002147,SUP00009,DPT011,2024-01-19,6038.49,Bank Transfer,Completed,Friday,0,0,0
PAY0001976,INV0002148,SUP00028,DPT012,2024-12-30,13263.28,Bank Transfer,Completed,Monday,0,0,0
PAY0001977,INV0002149,SUP00224,DPT003,2024-12-31,3671.96,Bank Transfer,Completed,Tuesday,0,0,0
PAY0001978,INV0002150,SUP00009,DPT001,2024-11-24,821.85,Bank Transfer,Completed,Sunday,1,0,0
PAY0001979,INV0002151,SUP00023,DPT007,2024-08-07,1935.38,Bank Transfer,Completed,Wednesday,0,0,0
PAY0001980,INV0002152,SUP00001,DPT002,2025-02-01,2116.59,Bank Transfer,Completed,Saturday,1,0,0
PAY0001981,INV0002153,SUP00148,DPT008,2024-06-26,1856.82,Bank Transfer,Completed,Wednesday,0,0,0
PAY0001982,INV0002154,SUP00015,DPT001,2024-08-27,3169.93,Card,Completed,Tuesday,0,0,0
PAY0001983,INV0002155,SUP00238,DPT009,2024-06-06,13832.63,Bank Transfer,Completed,Thursday,0,0,0
PAY0001984,INV0002156,SUP00003,DPT001,2024-06-19,1220.2,Bank Transfer,Completed,Wednesday,0,0,0
PAY0001985,INV0002157,SUP00192,DPT010,2024-04-19,16807.91,Bank Transfer,Completed,Friday,0,0,0
PAY0001986,INV0002158,SUP00211,DPT006,2024-09-18,1416.99,Bank Transfer,Completed,Wednesday,0,0,0
PAY0001987,INV0002159,SUP00188,DPT002,2024-06-15,3979.6,Bank Transfer,Completed,Saturday,1,0,0
PAY0001988,INV0002160,SUP00164,DPT004,2024-10-30,5855.33,Check,Completed,Wednesday,0,0,0
PAY0001989,INV0002161,SUP00008,DPT004,2025-01-01,4266.96,Bank Transfer,Completed,Wednesday,0,0,0
PAY0001990,INV0002162,SUP00021,DPT010,2025-01-10,12110.38,Bank Transfer,Completed,Friday,0,0,0
PAY0001991,INV0002163,SUP00018,DPT005,2024-10-07,5379.13,Bank Transfer,Completed,Monday,0,0,0
PAY0001992,INV0002164,SUP00008,DPT005,2024-12-28,5013.19,Bank Transfer,Completed,Saturday,1,0,0
PAY0001993,INV0002165,SUP00029,DPT003,2024-08-06,25108.14,Card,Completed,Tuesday,0,0,0
PAY0001994,INV0002166,SUP00142,DPT008,2025-03-04,25008.32,Bank Transfer,Completed,Tuesday,0,0,0
PAY0001995,INV0002167,SUP00028,DPT001,2024-03-23,50416.73,Bank Transfer,Completed,Saturday,1,0,0
PAY0001996,INV0002168,SUP00305,DPT012,2024-03-30,3455.13,Check,Completed,Saturday,1,0,0
PAY0001997,INV0002169,SUP00149,DPT006,2024-02-20,12700.6,Bank Transfer,Completed,Tuesday,0,0,0
PAY0001998,INV0002170,SUP00024,DPT009,2024-06-20,2339.0,Bank Transfer,Completed,Thursday,0,0,0
PAY0001999,INV0002171,SUP00020,DPT009,2024-12-30,18765.67,Bank Transfer,Completed,Monday,0,0,0
PAY0002000,INV0002172,SUP00075,DPT002,2024-08-19,10837.87,Bank Transfer,Completed,Monday,0,0,0
PAY0002001,INV0002173,SUP00023,DPT003,2025-02-03,3991.91,Bank Transfer,Completed,Monday,0,0,0
PAY0002002,INV0002174,SUP00008,DPT003,2024-04-16,3759.94,Bank Transfer,Completed,Tuesday,0,0,0
PAY0002003,INV0002175,SUP00038,DPT002,2024-08-01,12566.32,Bank Transfer,Completed,Thursday,0,0,0
PAY0002004,INV0002176,SUP00127,DPT001,2024-07-26,6257.93,Bank Transfer,Completed,Friday,0,0,0
PAY0002005,INV0002177,SUP00016,DPT009,2024-05-11,1456.21,Bank Transfer,Completed,Saturday,1,0,0
PAY0002006,INV0002178,SUP00010,DPT005,2024-08-09,1044.28,Check,Completed,Friday,0,0,0
PAY0002007,INV0002179,SUP00008,DPT006,2024-07-27,11694.18,Bank Transfer,Completed,Saturday,1,0,0
PAY0002008,INV0002180,SUP00016,DPT004,2024-04-09,2476.69,Bank Transfer,Completed,Tuesday,0,0,0
PAY0002009,INV0002181,SUP00009,DPT001,2024-07-11,6246.02,Bank Transfer,Completed,Thursday,0,0,0
PAY0002010,INV0002183,SUP00107,DPT003,2024-10-20,1490.15,Bank Transfer,Completed,Sunday,1,0,0
PAY0002011,INV0002184,SUP00010,DPT010,2024-05-25,1852.2,Check,Completed,Saturday,1,0,0
PAY0002012,INV0002185,SUP00316,DPT007,2024-08-05,39098.94,Bank Transfer,Completed,Monday,0,0,0
PAY0002013,INV0002186,SUP00111,DPT002,2024-05-30,3695.51,Bank Transfer,Completed,Thursday,0,0,0
PAY0002014,INV0002187,SUP00005,DPT007,2024-12-25,19457.37,Bank Transfer,Completed,Wednesday,0,0,0
PAY0002015,INV0002188,SUP00220,DPT005,2024-03-29,105694.86,Bank Transfer,Completed,Friday,0,0,0
PAY0002016,INV0002189,SUP00175,DPT001,2024-10-17,25053.95,Bank Transfer,Completed,Thursday,0,0,0
PAY0002017,INV0002190,SUP00030,DPT001,2024-09-28,2200.93,Bank Transfer,Completed,Saturday,1,0,0
PAY0002018,INV0002191,SUP00008,DPT002,2024-06-24,6937.36,Bank Transfer,Completed,Monday,0,0,0
PAY0002019,INV0002192,SUP00209,DPT009,2024-04-20,4931.72,Bank Transfer,Failed,Saturday,1,0,1
PAY0002020,INV0002193,SUP00005,DPT009,2024-02-29,6409.82,Bank Transfer,Completed,Thursday,0,0,0
PAY0002021,INV0002194,SUP00022,DPT006,2024-12-22,4931.56,Bank Transfer,Completed,Sunday,1,0,0
PAY0002022,INV0002195,SUP00213,DPT001,2024-08-10,15681.69,Bank Transfer,Completed,Saturday,1,0,0
PAY0002023,INV0002196,SUP00203,DPT003,2024-03-31,595.73,Check,Completed,Sunday,1,0,0
PAY0002024,INV0002197,SUP00102,DPT004,2024-11-17,24615.33,Cash,Completed,Sunday,1,1,0
PAY0002025,INV0002198,SUP00001,DPT003,2025-01-08,8032.68,Check,Completed,Wednesday,0,0,0
PAY0002026,INV0002199,SUP00013,DPT005,2024-08-26,3103.98,Check,Completed,Monday,0,0,0
PAY0002027,INV0002200,SUP00234,DPT001,2024-11-20,14505.78,Check,Completed,Wednesday,0,0,0
PAY0002028,INV0002201,SUP00156,DPT001,2024-12-16,1801.65,Bank Transfer,Completed,Monday,0,0,0
PAY0002029,INV0002202,SUP00209,DPT005,2024-07-03,1900.61,Bank Transfer,Completed,Wednesday,0,0,0
PAY0002030,INV0002203,SUP00003,DPT002,2024-04-01,19819.75,Bank Transfer,Completed,Monday,0,0,0
PAY0002031,INV0002204,SUP00286,DPT007,2024-11-05,4973.49,Bank Transfer,Completed,Tuesday,0,0,0
PAY0002032,INV0002205,SUP00008,DPT009,2024-06-29,100121.84,Bank Transfer,Completed,Saturday,1,0,0
PAY0002033,INV0002206,SUP00013,DPT006,2025-01-02,2641.14,Bank Transfer,Completed,Thursday,0,0,0
PAY0002034,INV0002207,SUP00226,DPT012,2024-02-07,8508.72,Bank Transfer,Completed,Wednesday,0,0,0
PAY0002035,INV0002208,SUP00020,DPT006,2024-06-11,9227.24,Bank Transfer,Completed,Tuesday,0,0,0
PAY0002036,INV0002209,SUP00110,DPT009,2024-05-19,9752.26,Bank Transfer,Completed,Sunday,1,0,0
PAY0002037,INV0002210,SUP00056,DPT006,2024-06-01,11907.07,Bank Transfer,Failed,Saturday,1,0,1
PAY0002038,INV0002211,SUP00241,DPT009,2024-09-24,10276.21,Bank Transfer,Completed,Tuesday,0,0,0
PAY0002039,INV0002213,SUP00004,DPT004,2025-03-01,652.65,Bank Transfer,Completed,Saturday,1,0,0
PAY0002040,INV0002214,SUP00104,DPT003,2024-10-13,15946.59,Bank Transfer,Completed,Sunday,1,0,0
PAY0002041,INV0002215,SUP00229,DPT005,2024-07-22,396.39,Bank Transfer,Completed,Monday,0,0,0
PAY0002042,INV0002218,SUP00164,DPT006,2024-04-30,16913.61,Bank Transfer,Completed,Tuesday,0,0,0
PAY0002043,INV0002219,SUP00019,DPT003,2024-10-21,4571.44,Bank Transfer,Completed,Monday,0,0,0
PAY0002044,INV0002220,SUP00012,DPT004,2025-01-16,51022.33,Bank Transfer,Completed,Thursday,0,0,0
PAY0002045,INV0002221,SUP00001,DPT009,2025-01-20,1215.98,Check,Completed,Monday,0,0,0
PAY0002046,INV0002222,SUP00009,DPT009,2025-01-09,1698.58,Bank Transfer,Completed,Thursday,0,0,0
PAY0002047,INV0002223,SUP00006,DPT006,2024-04-26,455.83,Bank Transfer,Completed,Friday,0,0,0
PAY0002048,INV0002224,SUP00009,DPT001,2024-03-29,1602.49,Bank Transfer,Pending,Friday,0,0,1
PAY0002049,INV0002225,SUP00010,DPT010,2024-09-30,2929.78,Bank Transfer,Completed,Monday,0,0,0
PAY0002050,INV0002226,SUP00237,DPT011,2025-01-27,32463.77,Bank Transfer,Completed,Monday,0,0,0
PAY0002051,INV0002227,SUP00007,DPT010,2024-08-13,20005.9,Bank Transfer,Failed,Tuesday,0,0,1
PAY0002052,INV0002228,SUP00214,DPT007,2024-06-09,7743.74,Bank Transfer,Completed,Sunday,1,0,0
PAY0002053,INV0002229,SUP00238,DPT001,2024-07-24,4134.31,Bank Transfer,Completed,Wednesday,0,0,0
PAY0002054,INV0002230,SUP00026,DPT011,2024-04-18,14486.25,Bank Transfer,Completed,Thursday,0,0,0
PAY0002055,INV0002231,SUP00158,DPT001,2025-03-10,26173.21,Bank Transfer,Completed,Monday,0,0,0
PAY0002056,INV0002232,SUP00012,DPT002,2024-02-10,2906.16,Bank Transfer,Completed,Saturday,1,0,0
PAY0002057,INV0002233,SUP00001,DPT006,2024-12-07,3227.17,Bank Transfer,Completed,Saturday,1,0,0
PAY0002058,INV0002234,SUP00149,DPT004,2024-06-05,3695.07,Bank Transfer,Failed,Wednesday,0,0,1
