po_id,supplier_id,department_id,po_date,po_amount,approval_status,buyer
PO0001593,SUP00053,DPT003,2024-08-20,57320.97,Rejected,Buyer_C
PO0001594,SUP00273,DPT002,2024-06-20,14173.91,Approved,Buyer_B
PO0001595,SUP00247,DPT008,2024-01-24,13948.19,Approved,Buyer_D
PO0001596,SUP00271,DPT011,2024-09-27,4977.01,Approved,Buyer_A
PO0001597,SUP00232,DPT004,2024-03-17,18509.05,Approved,Buyer_D
PO0001598,SUP00300,DPT001,2024-08-19,4204.38,Approved,Buyer_A
PO0001599,SUP00026,DPT007,2024-04-22,1862.26,Approved,Buyer_B
PO0001600,SUP00002,DPT004,2024-09-08,37284.14,Approved,Buyer_E
PO0001601,SUP00003,DPT007,2024-10-27,2323.47,Pending,Buyer_C
PO0001602,SUP00019,DPT003,2024-09-15,12567.28,Approved,Buyer_F
PO0001603,SUP00009,DPT001,2024-11-04,3359.91,Approved,Buyer_C
PO0001604,SUP00006,DPT003,2024-06-29,25000.91,Approved,Buyer_E
PO0001605,SUP00293,DPT007,2024-01-22,28651.18,Approved,Buyer_A
PO0001606,SUP00007,DPT004,2024-06-28,13755.28,Approved,Buyer_F
PO0001607,SUP00297,DPT002,2024-06-03,28179.91,Approved,Buyer_D
PO0001608,SUP00179,DPT004,2024-08-28,8162.76,Approved,Buyer_E
PO0001609,SUP00109,DPT008,2024-03-24,75672.85,Approved,Buyer_B
PO0001610,SUP00129,DPT001,2024-08-21,17088.57,Approved,Buyer_B
PO0001611,SUP00013,DPT007,2024-05-27,3292.65,Approved,Buyer_C
PO0001612,SUP00112,DPT007,2024-08-12,8687.21,Approved,Buyer_B
PO0001613,SUP00007,DPT003,2024-05-20,6956.96,Approved,Buyer_A
PO0001614,SUP00284,DPT012,2024-05-08,6308.01,Approved,Buyer_E
PO0001615,SUP00010,DPT010,2024-03-12,1545.13,Approved,Buyer_E
PO0001616,SUP00009,DPT003,2024-10-04,11930.63,Approved,Buyer_E
PO0001617,SUP00150,DPT001,2024-01-24,2026.87,Approved,Buyer_D
PO0001618,SUP00118,DPT003,2024-03-20,648.46,Approved,Buyer_D
PO0001619,SUP00025,DPT002,2024-05-22,5744.43,Approved,Buyer_F
PO0001620,SUP00104,DPT005,2024-02-22,3805.13,Approved,Buyer_D
PO0001621,SUP00006,DPT011,2024-11-03,3423.65,Approved,Buyer_E
PO0001622,SUP00128,DPT010,2024-04-25,363.91,Approved,Buyer_C
PO0001623,SUP00009,DPT003,2024-03-22,3460.46,Approved,Buyer_A
PO0001624,SUP00009,DPT004,2024-03-26,6811.44,Approved,Buyer_C
PO0001625,SUP00006,DPT001,2024-03-05,4297.75,Approved,Buyer_E
PO0001626,SUP00013,DPT005,2024-08-10,11936.35,Approved,Buyer_D
PO0001627,SUP00013,DPT001,2024-06-10,32619.34,Pending,Buyer_E
PO0001628,SUP00025,DPT011,2024-03-18,13580.19,Approved,Buyer_E
PO0001629,SUP00007,DPT010,2024-10-19,22615.58,Approved,Buyer_B
PO0001630,SUP00007,DPT002,2024-08-07,24566.2,Rejected,Buyer_E
PO0001631,SUP00050,DPT007,2024-05-14,2925.26,Approved,Buyer_E
PO0001632,SUP00005,DPT005,2024-06-20,12570.58,Approved,Buyer_B
PO0001633,SUP00137,DPT009,2024-08-07,21920.06,Approved,Buyer_D
PO0001634,SUP00287,DPT004,2024-02-21,5239.8,Approved,Buyer_F
PO0001635,SUP00022,DPT002,2024-09-27,3675.24,Approved,Buyer_B
PO0001636,SUP00262,DPT006,2024-03-27,13772.19,Pending,Buyer_B
PO0001637,SUP00004,DPT001,2024-01-10,1841.57,Approved,Buyer_B
PO0001638,SUP00002,DPT005,2024-06-23,2729.83,Approved,Buyer_B
PO0001639,SUP00156,DPT002,2024-10-20,4159.89,Approved,Buyer_B
PO0001640,SUP00180,DPT007,2024-09-02,12714.7,Approved,Buyer_E
PO0001641,SUP00228,DPT009,2024-04-13,10086.09,Approved,Buyer_F
PO0001642,SUP00002,DPT001,2024-05-13,22751.15,Approved,Buyer_F
PO0001643,SUP00189,DPT004,2024-07-18,3223.2,Approved,Buyer_C
PO0001644,SUP00018,DPT008,2024-03-18,3054.98,Approved,Buyer_F
PO0001645,SUP00010,DPT002,2024-10-01,13683.03,Pending,Buyer_A
PO0001646,SUP00006,DPT005,2024-04-08,3645.81,Approved,Buyer_A
PO0001647,SUP00318,DPT007,2024-03-13,4431.51,Approved,Buyer_B
PO0001648,SUP00003,DPT003,2024-02-01,1265.52,Approved,Buyer_B
PO0001649,SUP00218,DPT009,2024-08-20,10838.35,Approved,Buyer_F
PO0001650,SUP00108,DPT005,2024-01-09,37846.37,Approved,Buyer_E
PO0001651,SUP00164,DPT006,2024-09-26,2894.92,Rejected,Buyer_E
PO0001652,SUP00150,DPT002,2024-11-21,22509.75,Approved,Buyer_E
PO0001653,SUP00237,DPT001,2024-02-07,7635.79,Approved,Buyer_E
PO0001654,SUP00007,DPT001,2024-02-02,1386.57,Approved,Buyer_D
PO0001655,SUP00001,DPT011,2024-11-09,3311.89,Approved,Buyer_A
PO0001656,SUP00084,DPT010,2024-02-11,3113.59,Approved,Buyer_A
PO0001657,SUP00015,DPT009,2024-05-16,5904.51,Approved,Buyer_F
PO0001658,SUP00005,DPT002,2024-10-18,12326.59,Approved,Buyer_D
PO0001659,SUP00007,DPT005,2024-02-16,51478.67,Approved,Buyer_F
PO0001660,SUP00013,DPT009,2024-08-10,1936.92,Approved,Buyer_A
PO0001661,SUP00003,DPT007,2024-05-08,4990.16,Approved,Buyer_D
PO0001662,SUP00002,DPT001,2024-05-26,3307.74,Pending,Buyer_B
PO0001663,SUP00271,DPT010,2024-11-07,2280.2,Approved,Buyer_C
PO0001664,SUP00011,DPT002,2024-08-05,8914.62,Approved,Buyer_D
PO0001665,SUP00310,DPT002,2024-04-17,8115.09,Pending,Buyer_C
PO0001666,SUP00299,DPT011,2024-11-09,1321.07,Pending,Buyer_A
PO0001667,SUP00005,DPT004,2024-07-13,8251.5,Approved,Buyer_F
PO0001668,SUP00152,DPT003,2024-02-03,2427.47,Approved,Buyer_E
PO0001669,SUP00085,DPT005,2024-05-11,8199.49,Approved,Buyer_C
PO0001670,SUP00138,DPT012,2024-03-22,28839.36,Approved,Buyer_D
PO0001671,SUP00004,DPT001,2024-08-03,12875.32,Approved,Buyer_A
PO0001672,SUP00007,DPT008,2024-10-15,9677.1,Approved,Buyer_C
PO0001673,SUP00003,DPT003,2024-01-14,4775.41,Approved,Buyer_C
PO0001674,SUP00087,DPT001,2024-09-18,8663.44,Approved,Buyer_C
PO0001675,SUP00313,DPT004,2024-11-02,14232.09,Approved,Buyer_C
PO0001676,SUP00127,DPT005,2024-11-29,12889.47,Approved,Buyer_F
PO0001677,SUP00150,DPT002,2024-08-09,7337.7,Approved,Buyer_A
PO0001678,SUP00311,DPT004,2024-04-15,10070.61,Approved,Buyer_D
PO0001679,SUP00131,DPT006,2024-02-18,2172.07,Approved,Buyer_F
PO0001680,SUP00002,DPT005,2024-11-12,3888.05,Approved,Buyer_F
PO0001681,SUP00242,DPT008,2024-05-18,16441.43,Approved,Buyer_F
PO0001682,SUP00016,DPT009,2024-04-25,18807.91,Approved,Buyer_C
PO0001683,SUP00001,DPT004,2024-09-02,8898.15,Rejected,Buyer_D
PO0001684,SUP00030,DPT004,2024-08-27,35559.61,Approved,Buyer_D
PO0001685,SUP00283,DPT004,2024-09-28,13467.29,Pending,Buyer_F
PO0001686,SUP00009,DPT005,2024-10-22,6418.07,Approved,Buyer_F
PO0001687,SUP00029,DPT001,2024-10-20,2392.87,Approved,Buyer_B
PO0001688,SUP00006,DPT003,2024-02-27,34157.36,Approved,Buyer_A
PO0001689,SUP00002,DPT002,2024-02-26,17506.32,Approved,Buyer_B
PO0001690,SUP00003,DPT003,2024-03-09,48938.1,Approved,Buyer_B
PO0001691,SUP00159,DPT012,2024-07-29,70745.73,Approved,Buyer_B
PO0001692,SUP00240,DPT005,2024-07-13,2237.38,Pending,Buyer_F
PO0001693,SUP00005,DPT004,2024-10-14,2243.22,Pending,Buyer_B
PO0001694,SUP00010,DPT005,2024-10-09,462.57,Pending,Buyer_C
PO0001695,SUP00007,DPT007,2024-09-29,20299.72,Approved,Buyer_C
PO0001696,SUP00001,DPT004,2024-01-27,15622.74,Rejected,Buyer_B
PO0001697,SUP00057,DPT004,2024-08-21,8935.43,Approved,Buyer_B
PO0001698,SUP00143,DPT007,2024-10-12,2377.65,Approved,Buyer_F
PO0001699,SUP00113,DPT001,2024-11-25,7412.82,Approved,Buyer_D
PO0001700,SUP00019,DPT005,2024-04-24,9746.91,Approved,Buyer_A
PO0001701,SUP00058,DPT005,2024-09-17,17724.9,Approved,Buyer_D
PO0001702,SUP00004,DPT008,2024-05-16,10646.5,Approved,Buyer_D
PO0001703,SUP00006,DPT012,2024-02-23,15737.49,Rejected,Buyer_C
PO0001704,SUP00280,DPT009,2024-04-23,7157.16,Approved,Buyer_E
PO0001705,SUP00180,DPT004,2024-03-25,26409.57,Approved,Buyer_E
PO0001706,SUP00275,DPT002,2024-11-01,15240.78,Approved,Buyer_E
PO0001707,SUP00271,DPT005,2024-02-28,2472.7,Approved,Buyer_D
PO0001708,SUP00114,DPT009,2024-02-13,32507.31,Approved,Buyer_C
PO0001709,SUP00278,DPT011,2024-07-13,27600.01,Approved,Buyer_B
PO0001710,SUP00021,DPT009,2024-07-11,12906.35,Approved,Buyer_A
PO0001711,SUP00001,DPT002,2024-07-06,10729.13,Approved,Buyer_F
PO0001712,SUP00003,DPT007,2024-02-19,42557.51,Approved,Buyer_F
PO0001713,SUP00004,DPT010,2024-06-16,1582.38,Approved,Buyer_B
PO0001714,SUP00004,DPT007,2024-11-07,28035.43,Approved,Buyer_E
PO0001715,SUP00015,DPT007,2024-01-31,5033.11,Approved,Buyer_A
PO0001716,SUP00144,DPT004,2024-09-24,24225.9,Approved,Buyer_B
PO0001717,SUP00197,DPT006,2024-02-12,9139.64,Approved,Buyer_A
PO0001718,SUP00079,DPT003,2024-03-19,2338.05,Approved,Buyer_C
PO0001719,SUP00005,DPT001,2024-10-27,4931.9,Pending,Buyer_B
PO0001720,SUP00172,DPT009,2024-04-09,22510.32,Approved,Buyer_D
PO0001721,SUP00015,DPT011,2024-06-24,6566.87,Approved,Buyer_C
PO0001722,SUP00001,DPT010,2024-05-07,4352.54,Approved,Buyer_A
PO0001723,SUP00010,DPT003,2024-07-24,4323.53,Approved,Buyer_A
PO0001724,SUP00013,DPT001,2024-05-15,15401.92,Approved,Buyer_E
PO0001725,SUP00009,DPT003,2024-05-28,46659.65,Rejected,Buyer_D
PO0001726,SUP00210,DPT009,2024-09-30,952.53,Approved,Buyer_F
PO0001727,SUP00179,DPT006,2024-07-04,133343.59,Approved,Buyer_A
PO0001728,SUP00141,DPT012,2024-07-08,9934.28,Approved,Buyer_B
PO0001729,SUP00005,DPT003,2024-09-26,14475.66,Approved,Buyer_A
PO0001730,SUP00207,DPT005,2024-05-23,5238.23,Approved,Buyer_F
PO0001731,SUP00130,DPT009,2024-10-02,8074.65,Approved,Buyer_A
PO0001732,SUP00007,DPT002,2024-08-29,9823.31,Approved,Buyer_E
PO0001733,SUP00113,DPT012,2024-10-23,2838.14,Approved,Buyer_B
PO0001734,SUP00028,DPT006,2024-06-02,3620.32,Approved,Buyer_E
PO0001735,SUP00024,DPT001,2024-07-06,26491.19,Approved,Buyer_C
PO0001736,SUP00004,DPT001,2024-02-12,1715.83,Approved,Buyer_F
PO0001737,SUP00036,DPT010,2024-02-07,12594.8,Approved,Buyer_A
PO0001738,SUP00004,DPT006,2024-02-06,5594.19,Approved,Buyer_B
PO0001739,SUP00006,DPT008,2024-07-31,3100.42,Approved,Buyer_E
PO0001740,SUP00005,DPT009,2024-04-19,58216.95,Approved,Buyer_F
PO0001741,SUP00293,DPT004,2024-04-06,3119.72,Approved,Buyer_D
PO0001742,SUP00010,DPT009,2024-07-20,2617.3,Approved,Buyer_A
PO0001743,SUP00015,DPT011,2024-05-13,6721.24,Approved,Buyer_D
PO0001744,SUP00012,DPT002,2024-02-15,3757.25,Approved,Buyer_C
PO0001745,SUP00260,DPT008,2024-07-05,8154.95,Approved,Buyer_E
PO0001746,SUP00063,DPT003,2024-07-03,9465.41,Approved,Buyer_D
PO0001747,SUP00273,DPT003,2024-02-16,10246.16,Approved,Buyer_F
PO0001748,SUP00010,DPT004,2024-03-31,7158.88,Approved,Buyer_A
PO0001749,SUP00004,DPT010,2024-03-20,4015.18,Approved,Buyer_D
PO0001750,SUP00059,DPT001,2024-08-20,15419.73,Approved,Buyer_E
PO0001751,SUP00014,DPT004,2024-03-24,7246.74,Approved,Buyer_C
PO0001752,SUP00204,DPT007,2024-01-10,4936.36,Approved,Buyer_C
PO0001753,SUP00249,DPT001,2024-03-30,35596.18,Approved,Buyer_E
PO0001754,SUP00027,DPT009,2024-06-06,7177.37,Approved,Buyer_C
PO0001755,SUP00304,DPT011,2024-09-14,24148.72,Rejected,Buyer_C
PO0001756,SUP00057,DPT001,2024-01-18,27635.0,Approved,Buyer_D
PO0001757,SUP00009,DPT002,2024-10-22,29368.35,Approved,Buyer_E
PO0001758,SUP00029,DPT012,2024-04-20,16173.96,Approved,Buyer_A
PO0001759,SUP00002,DPT002,2024-04-24,8097.95,Approved,Buyer_F
PO0001760,SUP00205,DPT001,2024-01-06,7600.42,Approved,Buyer_B
PO0001761,SUP00004,DPT011,2024-04-02,6347.9,Approved,Buyer_A
PO0001762,SUP00011,DPT010,2024-06-06,928.07,Approved,Buyer_B
PO0001763,SUP00064,DPT006,2024-07-28,16627.39,Approved,Buyer_A
PO0001764,SUP00002,DPT005,2024-09-13,10347.14,Approved,Buyer_F
PO0001765,SUP00003,DPT011,2024-06-24,18499.97,Approved,Buyer_B
PO0001766,SUP00141,DPT006,2024-02-03,7208.37,Approved,Buyer_E
PO0001767,SUP00003,DPT006,2024-05-11,15753.62,Approved,Buyer_B
PO0001768,SUP00027,DPT009,2024-09-03,2043.65,Approved,Buyer_D
PO0001769,SUP00014,DPT006,2024-08-02,2516.78,Approved,Buyer_C
PO0001770,SUP00008,DPT004,2024-07-14,681.15,Approved,Buyer_D
PO0001771,SUP00007,DPT003,2024-06-19,7084.4,Approved,Buyer_F
PO0001772,SUP00181,DPT004,2024-06-18,3742.37,Pending,Buyer_D
PO0001773,SUP00292,DPT005,2024-11-28,3283.35,Approved,Buyer_E
PO0001774,SUP00005,DPT003,2024-07-19,11323.69,Approved,Buyer_B
PO0001775,SUP00297,DPT004,2024-07-19,5294.87,Approved,Buyer_A
PO0001776,SUP00081,DPT009,2024-04-22,1933.16,Approved,Buyer_A
PO0001777,SUP00109,DPT004,2024-06-13,103235.37,Approved,Buyer_B
PO0001778,SUP00149,DPT001,2024-08-25,7808.67,Approved,Buyer_D
PO0001779,SUP00146,DPT003,2024-10-14,2743.08,Approved,Buyer_A
PO0001780,SUP00214,DPT002,2024-09-18,4147.1,Pending,Buyer_B
PO0001781,SUP00028,DPT009,2024-08-09,6814.83,Approved,Buyer_D
PO0001782,SUP00045,DPT004,2024-09-17,6800.52,Approved,Buyer_F
PO0001783,SUP00012,DPT003,2024-01-12,29797.04,Approved,Buyer_F
PO0001784,SUP00004,DPT009,2024-03-31,7484.35,Approved,Buyer_B
PO0001785,SUP00123,DPT001,2024-03-22,51803.25,Approved,Buyer_A
PO0001786,SUP00002,DPT002,2024-08-07,5258.37,Approved,Buyer_D
PO0001787,SUP00010,DPT009,2024-09-09,12412.21,Approved,Buyer_F
PO0001788,SUP00004,DPT005,2024-02-19,22515.97,Approved,Buyer_C
PO0001789,SUP00007,DPT009,2024-03-05,26773.08,Approved,Buyer_F
PO0001790,SUP00107,DPT009,2024-06-14,30087.71,Approved,Buyer_E
PO0001791,SUP00101,DPT011,2024-11-20,6173.3,Approved,Buyer_F
PO0001792,SUP00022,DPT001,2024-01-01,8058.73,Approved,Buyer_F
PO0001793,SUP00003,DPT009,2024-10-21,678.97,Approved,Buyer_A
PO0001794,SUP00023,DPT007,2024-03-05,6660.77,Approved,Buyer_C
PO0001795,SUP00015,DPT002,2024-03-30,24131.04,Approved,Buyer_A
PO0001796,SUP00156,DPT011,2024-07-30,19867.42,Pending,Buyer_A
PO0001797,SUP00072,DPT004,2024-09-01,7431.72,Pending,Buyer_C
PO0001798,SUP00029,DPT010,2024-10-19,44317.7,Approved,Buyer_D
PO0001799,SUP00028,DPT006,2024-01-02,5519.24,Approved,Buyer_F
PO0001800,SUP00301,DPT005,2024-01-17,3959.45,Approved,Buyer_A
PO0001801,SUP00177,DPT002,2024-06-09,5073.76,Approved,Buyer_A
PO0001802,SUP00029,DPT011,2024-07-06,2637.36,Approved,Buyer_A
PO0001803,SUP00028,DPT005,2024-03-28,15099.17,Approved,Buyer_F
PO0001804,SUP00001,DPT001,2024-08-01,10812.76,Approved,Buyer_D
PO0001805,SUP00287,DPT001,2024-03-29,14912.86,Approved,Buyer_C
PO0001806,SUP00012,DPT009,2024-11-08,5354.16,Approved,Buyer_A
PO0001807,SUP00009,DPT002,2024-02-29,7645.92,Approved,Buyer_C
PO0001808,SUP00320,DPT006,2024-08-07,917.43,Approved,Buyer_A
PO0001809,SUP00155,DPT007,2024-06-26,11804.38,Approved,Buyer_A
PO0001810,SUP00002,DPT003,2024-02-04,8944.92,Approved,Buyer_C
PO0001811,SUP00003,DPT005,2024-07-21,2695.86,Pending,Buyer_D
PO0001812,SUP00001,DPT002,2024-02-19,7297.9,Approved,Buyer_C
PO0001813,SUP00084,DPT011,2024-06-29,6261.35,Approved,Buyer_F
PO0001814,SUP00003,DPT010,2024-07-31,47302.19,Approved,Buyer_F
PO0001815,SUP00281,DPT003,2024-01-25,2804.2,Approved,Buyer_A
PO0001816,SUP00283,DPT005,2024-03-13,11287.22,Approved,Buyer_B
PO0001817,SUP00053,DPT004,2024-04-09,2722.3,Approved,Buyer_D
PO0001818,SUP00094,DPT012,2024-11-06,4638.41,Approved,Buyer_C
PO0001819,SUP00010,DPT004,2024-03-15,10687.38,Approved,Buyer_C
PO0001820,SUP00003,DPT005,2024-11-04,6559.29,Approved,Buyer_E
PO0001821,SUP00166,DPT011,2024-06-27,8054.68,Approved,Buyer_B
PO0001822,SUP00004,DPT002,2024-11-13,11301.85,Approved,Buyer_E
PO0001823,SUP00003,DPT005,2024-10-05,4945.88,Approved,Buyer_B
PO0001824,SUP00011,DPT001,2024-04-08,19616.9,Approved,Buyer_C
PO0001825,SUP00001,DPT006,2024-07-06,5970.11,Approved,Buyer_B
PO0001826,SUP00023,DPT003,2024-08-28,7349.92,Approved,Buyer_D
PO0001827,SUP00148,DPT012,2024-01-27,11629.63,Approved,Buyer_E
PO0001828,SUP00203,DPT004,2024-08-10,10167.99,Approved,Buyer_D
PO0001829,SUP00087,DPT002,2024-06-02,15432.45,Approved,Buyer_C
PO0001830,SUP00230,DPT009,2024-01-12,11125.16,Approved,Buyer_B
PO0001831,SUP00020,DPT009,2024-10-17,12952.33,Approved,Buyer_E
PO0001832,SUP00231,DPT007,2024-03-29,5852.52,Approved,Buyer_A
PO0001833,SUP00030,DPT008,2024-10-19,2782.84,Approved,Buyer_B
PO0001834,SUP00008,DPT002,2024-03-10,1943.72,Rejected,Buyer_E
PO0001835,SUP00288,DPT006,2024-06-30,1524.3,Approved,Buyer_E
PO0001836,SUP00010,DPT001,2024-05-04,47227.27,Approved,Buyer_B
PO0001837,SUP00001,DPT002,2024-10-26,886.45,Approved,Buyer_C
PO0001838,SUP00008,DPT011,2024-11-15,26734.86,Approved,Buyer_B
PO0001839,SUP00017,DPT008,2024-09-14,3565.75,Approved,Buyer_F
PO0001840,SUP00015,DPT002,2024-10-10,26540.87,Approved,Buyer_D
PO0001841,SUP00040,DPT001,2024-09-14,895.57,Approved,Buyer_A
PO0001842,SUP00252,DPT011,2024-04-08,6405.46,Approved,Buyer_A
PO0001843,SUP00010,DPT001,2024-11-04,34683.68,Approved,Buyer_A
PO0001844,SUP00038,DPT002,2024-06-26,16534.59,Approved,Buyer_B
PO0001845,SUP00014,DPT002,2024-04-25,5783.33,Approved,Buyer_B
PO0001846,SUP00215,DPT001,2024-03-05,1160.98,Approved,Buyer_C
PO0001847,SUP00006,DPT003,2024-08-25,2159.24,Approved,Buyer_E
PO0001848,SUP00004,DPT012,2024-04-02,32504.93,Approved,Buyer_F
PO0001849,SUP00030,DPT003,2024-08-06,5720.2,Approved,Buyer_D
PO0001850,SUP00127,DPT004,2024-01-22,7541.5,Approved,Buyer_E
PO0001851,SUP00200,DPT008,2024-07-31,10759.4,Approved,Buyer_D
PO0001852,SUP00078,DPT005,2024-08-03,2202.09,Approved,Buyer_B
PO0001853,SUP00187,DPT008,2024-06-24,12176.83,Approved,Buyer_D
PO0001854,SUP00019,DPT007,2024-08-08,5326.15,Approved,Buyer_B
PO0001855,SUP00002,DPT006,2024-11-28,10869.36,Approved,Buyer_B
PO0001856,SUP00004,DPT006,2024-10-07,4545.75,Approved,Buyer_F
PO0001857,SUP00002,DPT009,2024-05-27,1680.56,Approved,Buyer_F
PO0001858,SUP00013,DPT007,2024-10-18,5285.0,Rejected,Buyer_D
PO0001859,SUP00029,DPT009,2024-11-15,15379.3,Approved,Buyer_D
PO0001860,SUP00016,DPT002,2024-02-23,12016.79,Approved,Buyer_E
PO0001861,SUP00061,DPT007,2024-04-30,8357.64,Pending,Buyer_E
PO0001862,SUP00028,DPT008,2024-09-05,19893.17,Approved,Buyer_A
PO0001863,SUP00130,DPT003,2024-06-21,6610.44,Approved,Buyer_C
PO0001864,SUP00124,DPT010,2024-02-15,8572.17,Approved,Buyer_A
PO0001865,SUP00012,DPT003,2024-06-07,5015.22,Approved,Buyer_D
PO0001866,SUP00015,DPT002,2024-05-05,21091.34,Approved,Buyer_B
PO0001867,SUP00076,DPT010,2024-09-04,10845.75,Approved,Buyer_B
PO0001868,SUP00082,DPT002,2024-06-21,4642.66,Approved,Buyer_F
PO0001869,SUP00011,DPT004,2024-02-16,1827.99,Approved,Buyer_B
PO0001870,SUP00013,DPT003,2024-01-17,24464.08,Approved,Buyer_F
PO0001871,SUP00140,DPT010,2024-04-06,3850.41,Approved,Buyer_C
PO0001872,SUP00112,DPT004,2024-02-22,8708.58,Approved,Buyer_B
PO0001873,SUP00005,DPT007,2024-10-20,85186.62,Approved,Buyer_A
PO0001874,SUP00024,DPT009,2024-03-31,18060.99,Approved,Buyer_E
PO0001875,SUP00257,DPT006,2024-07-31,40584.83,Approved,Buyer_F
PO0001876,SUP00002,DPT011,2024-02-12,4730.92,Approved,Buyer_F
PO0001877,SUP00235,DPT009,2024-05-27,23646.64,Approved,Buyer_B
PO0001878,SUP00006,DPT004,2024-11-08,8322.09,Approved,Buyer_F
PO0001879,SUP00030,DPT011,2024-08-03,11684.48,Approved,Buyer_B
PO0001880,SUP00022,DPT005,2024-04-06,61135.12,Approved,Buyer_C
PO0001881,SUP00001,DPT001,2024-09-07,6132.48,Approved,Buyer_A
PO0001882,SUP00271,DPT002,2024-06-16,8260.62,Approved,Buyer_B
PO0001883,SUP00025,DPT006,2024-03-19,3283.89,Approved,Buyer_B
PO0001884,SUP00294,DPT002,2024-11-29,19701.86,Approved,Buyer_F
PO0001885,SUP00010,DPT005,2024-11-10,4625.65,Approved,Buyer_B
PO0001886,SUP00242,DPT003,2024-07-08,22532.42,Approved,Buyer_B
PO0001887,SUP00275,DPT005,2024-01-12,1556.33,Approved,Buyer_B
PO0001888,SUP00059,DPT001,2024-05-17,14025.58,Approved,Buyer_B
PO0001889,SUP00007,DPT009,2024-06-21,4256.94,Approved,Buyer_D
PO0001890,SUP00135,DPT003,2024-11-07,16823.26,Approved,Buyer_B
PO0001891,SUP00054,DPT002,2024-09-02,7993.95,Approved,Buyer_B
PO0001892,SUP00288,DPT004,2024-03-15,4744.12,Approved,Buyer_D
PO0001893,SUP00024,DPT004,2024-06-19,5505.16,Pending,Buyer_E
PO0001894,SUP00009,DPT006,2024-03-01,3462.03,Approved,Buyer_A
PO0001895,SUP00005,DPT005,2024-06-07,18728.24,Approved,Buyer_C
PO0001896,SUP00143,DPT001,2024-06-28,2839.44,Rejected,Buyer_D
PO0001897,SUP00305,DPT010,2024-06-19,6203.83,Approved,Buyer_F
PO0001898,SUP00001,DPT004,2024-05-23,11444.21,Approved,Buyer_F
PO0001899,SUP00167,DPT001,2024-05-26,40680.11,Approved,Buyer_F
PO0001900,SUP00277,DPT009,2024-09-23,8028.09,Pending,Buyer_D
PO0001901,SUP00003,DPT007,2024-06-18,6358.13,Approved,Buyer_A
PO0001902,SUP00004,DPT006,2024-01-15,10653.41,Approved,Buyer_F
PO0001903,SUP00139,DPT004,2024-09-05,1018.96,Approved,Buyer_D
PO0001904,SUP00113,DPT004,2024-07-25,2443.91,Approved,Buyer_F
PO0001905,SUP00003,DPT005,2024-08-21,5567.12,Pending,Buyer_F
PO0001906,SUP00223,DPT001,2024-08-26,3972.02,Approved,Buyer_E
PO0001907,SUP00039,DPT003,2024-02-28,1634.62,Approved,Buyer_C
PO0001908,SUP00266,DPT012,2024-11-21,19106.4,Approved,Buyer_D
PO0001909,SUP00249,DPT007,2024-11-27,10506.58,Approved,Buyer_E
PO0001910,SUP00210,DPT004,2024-02-18,9323.24,Approved,Buyer_F
PO0001911,SUP00035,DPT002,2024-03-14,4048.12,Approved,Buyer_B
PO0001912,SUP00009,DPT008,2024-03-23,8772.64,Pending,Buyer_D
PO0001913,SUP00030,DPT002,2024-11-19,13554.17,Approved,Buyer_D
PO0001914,SUP00004,DPT002,2024-11-08,6217.38,Approved,Buyer_B
PO0001915,SUP00119,DPT002,2024-03-29,12639.38,Approved,Buyer_C
PO0001916,SUP00005,DPT008,2024-07-30,3655.32,Approved,Buyer_F
PO0001917,SUP00032,DPT006,2024-03-22,8932.8,Approved,Buyer_A
PO0001918,SUP00002,DPT001,2024-01-13,25399.84,Pending,Buyer_D
PO0001919,SUP00010,DPT001,2024-03-18,27778.56,Approved,Buyer_D
PO0001920,SUP00008,DPT006,2024-01-26,30564.33,Approved,Buyer_F
PO0001921,SUP00096,DPT005,2024-10-10,10781.3,Approved,Buyer_B
PO0001922,SUP00195,DPT007,2024-09-20,8363.35,Approved,Buyer_C
PO0001923,SUP00002,DPT002,2024-03-02,5173.02,Pending,Buyer_A
PO0001924,SUP00232,DPT008,2024-07-09,1329.44,Approved,Buyer_C
PO0001925,SUP00238,DPT011,2024-03-09,2111.39,Pending,Buyer_F
PO0001926,SUP00014,DPT006,2024-07-08,6849.6,Approved,Buyer_E
PO0001927,SUP00119,DPT002,2024-10-27,7271.45,Approved,Buyer_C
PO0001928,SUP00020,DPT007,2024-10-21,33263.73,Pending,Buyer_D
PO0001929,SUP00006,DPT003,2024-10-06,30175.91,Pending,Buyer_F
PO0001930,SUP00042,DPT001,2024-03-21,4078.62,Approved,Buyer_C
PO0001931,SUP00003,DPT003,2024-03-04,18367.27,Approved,Buyer_B
PO0001932,SUP00249,DPT011,2024-02-23,5028.77,Approved,Buyer_F
PO0001933,SUP00276,DPT004,2024-02-12,16036.4,Approved,Buyer_F
PO0001934,SUP00215,DPT010,2024-07-24,18142.59,Pending,Buyer_D
PO0001935,SUP00062,DPT004,2024-08-08,28059.79,Approved,Buyer_A
PO0001936,SUP00059,DPT005,2024-10-22,4951.06,Approved,Buyer_A
PO0001937,SUP00311,DPT001,2024-01-31,22343.79,Approved,Buyer_A
PO0001938,SUP00009,DPT006,2024-03-29,1245.37,Approved,Buyer_E
PO0001939,SUP00003,DPT001,2024-08-31,29620.31,Approved,Buyer_B
PO0001940,SUP00062,DPT004,2024-08-16,7902.89,Approved,Buyer_A
PO0001941,SUP00013,DPT002,2024-05-23,8072.93,Rejected,Buyer_E
